dimensions,num_beds,num_baths,house_type,city,location,area_block,price,unique_id,View,Floor Level,Balcony or Terrace,Flooring,Parking Spaces,Elevators in Building,24 Hours Concierge,Double Glazed Windows,Freehold,Waste Disposal,Lobby in Building,Electricity Backup,Intercom,CCTV Security,Maintenance Staff,Swimming Pool,Storage Areas,Barbeque Area,Cleaning Services,Service Elevators,Cafeteria or Canteen,Broadband Internet,Central Heating,Lawn or Garden,Furnished,Prayer Room,Conference Room,Business Center,Laundry Facility,Jacuzzi,Steam Room,Day Care Center,First Aid Medical Center,Shared Kitchen,ATM Facility,Facilities for Disabled,Sauna
900.0,2,2,Apartment,Dhaka,Uttara,Sector 11,16000.0,2042991,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600.0,3,3,Apartment,Dhaka,Uttara,Sector 10,18000.0,2042848,1,1,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1645.0,3,3,Apartment,Dhaka,Uttara,Sector 18,13000.0,2042621,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1000.0,2,2,Apartment,Dhaka,Uttara,Sector 14,20000.0,2042502,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600.0,4,4,Apartment,Dhaka,Uttara,Sector 1,45000.0,2041949,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1732.0,3,3,Apartment,Dhaka,Uttara,Sector 7,28000.0,2041613,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500.0,4,2,Apartment,Dhaka,Uttara,Sector 4,40000.0,2040452,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1260.0,3,3,Apartment,Dhaka,Uttara,Sector 4,25000.0,2040445,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700.0,2,2,Apartment,Dhaka,Uttara,Sector 12,12000.0,2037951,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500.0,3,3,Apartment,Dhaka,Uttara,Sector 10,18000.0,2036536,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1535.0,3,3,Apartment,Dhaka,Uttara,Sector 12,30000.0,2032795,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050.0,3,2,Apartment,Dhaka,Uttara,Sector 9,20000.0,2038596,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1200.0,3,2,Apartment,Dhaka,Uttara,Sector 7,26000.0,2038287,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850.0,2,2,Apartment,Dhaka,Uttara,Sector 13,18000.0,2038122,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900.0,2,2,Apartment,Dhaka,Uttara,Sector 13,16000.0,2038125,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900.0,2,2,Apartment,Dhaka,Uttara,Sector 13,16500.0,2038136,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900.0,2,2,Apartment,Dhaka,Uttara,Sector 12,18675.0,2038024,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850.0,2,2,Apartment,Dhaka,Uttara,Sector 13,20000.0,2038133,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900.0,2,2,Apartment,Dhaka,Uttara,Sector 9,18000.0,2037714,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900.0,2,2,Apartment,Dhaka,Uttara,Sector 9,17000.0,2037717,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000.0,3,2,Apartment,Dhaka,Uttara,Sector 13,17000.0,2036169,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600.0,3,3,Apartment,Dhaka,Uttara,Sector 12,25000.0,2036257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1900.0,3,4,Apartment,Dhaka,Uttara,Sector 12,27000.0,2036242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000.0,2,2,Apartment,Dhaka,Uttara,Sector 3,20000.0,2037563,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000.0,2,2,Apartment,Dhaka,Uttara,Sector 13,15000.0,2036148,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
950.0,3,2,Apartment,Dhaka,Uttara,Sector 13,17000.0,2037080,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800.0,2,2,Apartment,Dhaka,Uttara,Sector 4,19000.0,2035780,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1125.0,3,3,Apartment,Dhaka,Uttara,Sector 3,24000.0,2035971,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1100.0,3,3,Apartment,Dhaka,Uttara,Sector 11,18000.0,2035822,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900.0,2,2,Apartment,Dhaka,Uttara,Sector 12,16000.0,2034809,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700.0,2,1,Apartment,Dhaka,Uttara,Sector 11,15000.0,2034484,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1100.0,3,3,Apartment,Dhaka,Uttara,Sector 11,22000.0,2034482,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800.0,2,2,Apartment,Dhaka,Uttara,Sector 5,16000.0,2034864,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
775.0,2,2,Apartment,Dhaka,Uttara,Sector 6,23000.0,2034701,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
400.0,1,1,Apartment,Dhaka,Uttara,Sector 12,10200.0,2034645,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400.0,3,3,Apartment,Dhaka,Uttara,Sector 13,22000.0,2034464,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400.0,3,3,Apartment,Dhaka,Uttara,Sector 13,22000.0,2034462,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400.0,3,3,Apartment,Dhaka,Uttara,Sector 13,20000.0,2034460,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400.0,3,3,Apartment,Dhaka,Uttara,Sector 13,20000.0,2034459,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400.0,3,3,Apartment,Dhaka,Uttara,Sector 13,20000.0,2034456,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400.0,3,3,Apartment,Dhaka,Uttara,Sector 13,25000.0,2034458,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400.0,3,3,Apartment,Dhaka,Uttara,Sector 13,20000.0,2034461,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400.0,3,3,Apartment,Dhaka,Uttara,Sector 13,22000.0,2034463,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1350.0,3,3,Apartment,Dhaka,Uttara,Sector 11,25000.0,2033566,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900.0,2,2,Apartment,Dhaka,Uttara,Sector 12,18000.0,2032456,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700.0,3,4,Apartment,Dhaka,Uttara,Sector 12,24000.0,2032458,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1650.0,3,4,Apartment,Dhaka,Uttara,Sector 12,30000.0,2031553,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800.0,2,2,Apartment,Dhaka,Uttara,Sector 10,13000.0,2031077,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1350.0,3,3,Apartment,Dhaka,Uttara,Sector 7,25000.0,2030414,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900.0,2,2,Apartment,Dhaka,Uttara,Sector 11,18000.0,2030564,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500.0,1,1,Apartment,Dhaka,Uttara,Sector 11,15000.0,2030566,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900.0,2,2,Apartment,Dhaka,Uttara,Sector 11,16000.0,2030569,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850.0,2,2,Apartment,Dhaka,Uttara,Sector 13,16000.0,2030402,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850.0,2,2,Apartment,Dhaka,Uttara,Sector 13,18000.0,2030403,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500.0,3,3,Apartment,Dhaka,Uttara,Sector 10,17000.0,2026510,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500.0,3,3,Apartment,Dhaka,Uttara,Sector 10,17000.0,2026512,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900.0,2,2,Apartment,Dhaka,Uttara,Sector 13,18000.0,2029731,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1200.0,3,3,Apartment,Dhaka,Uttara,Sector 9,30000.0,2029497,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900.0,2,2,Apartment,Dhaka,Uttara,Sector 14,15000.0,2028903,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500.0,3,3,Apartment,Dhaka,Uttara,Sector 9,25000.0,2028876,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700.0,3,3,Apartment,Dhaka,Uttara,Sector 7,35000.0,2027752,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
810.0,3,2,Apartment,Dhaka,Uttara,Sector 13,18000.0,2027714,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600.0,3,4,Apartment,Dhaka,Uttara,Sector 9,35000.0,2027564,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500.0,3,3,Apartment,Dhaka,Uttara,Sector 10,20000.0,2027149,1,1,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900.0,2,2,Apartment,Dhaka,Uttara,Sector 11,17000.0,2026981,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500.0,3,3,Apartment,Dhaka,Uttara,Sector 10,17000.0,2026509,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500.0,1,1,Apartment,Dhaka,Uttara,Sector 5,12000.0,2025952,1,1,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400.0,3,3,Apartment,Dhaka,Uttara,Sector 5,32000.0,2025949,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1200.0,3,4,Apartment,Dhaka,Uttara,Sector 12,21000.0,2025832,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1360.0,3,4,Apartment,Dhaka,Uttara,Sector 12,23000.0,2025833,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800.0,3,3,Apartment,Dhaka,Uttara,Sector 14,35000.0,2023827,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
950.0,2,2,Apartment,Dhaka,Uttara,Sector 14,15000.0,2024567,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900.0,2,2,Apartment,Dhaka,Uttara,Sector 12,12000.0,2023164,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900.0,2,2,Apartment,Dhaka,Uttara,Sector 11,18000.0,2024379,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900.0,2,2,Apartment,Dhaka,Uttara,Sector 11,18500.0,2024356,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900.0,2,2,Apartment,Dhaka,Uttara,Sector 11,17500.0,2024396,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000.0,2,2,Apartment,Dhaka,Uttara,Sector 11,19000.0,2024404,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800.0,2,2,Apartment,Dhaka,Uttara,Sector 13,16000.0,2024231,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800.0,2,2,Apartment,Dhaka,Uttara,Sector 13,18500.0,2024228,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900.0,2,2,Apartment,Dhaka,Uttara,Sector 14,18000.0,2023832,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800.0,3,3,Apartment,Dhaka,Uttara,Sector 14,35000.0,2023833,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900.0,2,2,Apartment,Dhaka,Uttara,Sector 12,16000.0,2023213,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800.0,2,2,Apartment,Dhaka,Uttara,Sector 11,16000.0,2023624,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800.0,2,2,Apartment,Dhaka,Uttara,Sector 11,15000.0,2023658,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1305.0,3,3,Apartment,Dhaka,Uttara,Sector 10,25000.0,2023535,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
950.0,3,2,Apartment,Dhaka,Uttara,Sector 11,16000.0,2022994,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1600.0,3,3,Apartment,Dhaka,Uttara,Sector 4,28000.0,2022521,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900.0,2,2,Apartment,Dhaka,Uttara,Sector 11,17000.0,2022175,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1850.0,3,3,Apartment,Dhaka,Uttara,Sector 3,35000.0,2022113,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800.0,2,1,Apartment,Dhaka,Uttara,Sector 9,18500.0,2021275,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900.0,2,2,Apartment,Dhaka,Uttara,Sector 9,18000.0,2021273,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500.0,3,3,Apartment,Dhaka,Uttara,Sector 6,32000.0,2015257,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500.0,3,3,Apartment,Dhaka,Uttara,Sector 13,70000.0,2021025,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
900.0,2,2,Apartment,Dhaka,Uttara,Sector 11,14000.0,2021010,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800.0,2,3,Apartment,Dhaka,Uttara,Sector 13,16000.0,2021008,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600.0,3,4,Apartment,Dhaka,Uttara,Sector 4,70000.0,2015453,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500.0,3,4,Apartment,Dhaka,Uttara,Sector 6,24000.0,2016925,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000.0,3,2,Apartment,Dhaka,Uttara,Sector 13,17000.0,2020137,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600.0,2,1,Apartment,Dhaka,Uttara,Sector 7,20000.0,2020059,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1350.0,3,3,Apartment,Dhaka,Uttara,Sector 6,40000.0,2019960,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1650.0,3,3,Apartment,Dhaka,Uttara,Sector 7,30000.0,2019533,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000.0,3,3,Apartment,Dhaka,Uttara,Sector 4,40000.0,2019489,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050.0,2,2,Apartment,Dhaka,Uttara,Sector 5,14000.0,2019178,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400.0,3,4,Apartment,Dhaka,Uttara,Sector 14,23000.0,2018668,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300.0,1,1,Apartment,Dhaka,Uttara,Sector 14,7000.0,2018658,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450.0,3,3,Apartment,Dhaka,Uttara,Sector 13,28000.0,2017288,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
950.0,2,2,Apartment,Dhaka,Uttara,Sector 12,15000.0,2017621,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1200.0,3,3,Apartment,Dhaka,Uttara,Sector 13,25000.0,2017971,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500.0,3,3,Apartment,Dhaka,Uttara,Sector 13,22000.0,2017981,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600.0,3,3,Apartment,Dhaka,Uttara,Sector 9,30000.0,2017211,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1050.0,2,2,Apartment,Dhaka,Uttara,Sector 5,14000.0,2017309,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700.0,3,3,Apartment,Dhaka,Uttara,Sector 3,25000.0,2017103,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1300.0,3,3,Apartment,Dhaka,Uttara,Sector 3,50000.0,2017120,1,1,1,1,10,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1200.0,3,3,Apartment,Dhaka,Uttara,Sector 5,20000.0,2017026,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400.0,3,3,Apartment,Dhaka,Uttara,Sector 9,23000.0,2016349,1,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000.0,3,4,Apartment,Dhaka,Uttara,Sector 3,40000.0,2016477,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1418.0,3,4,Apartment,Dhaka,Uttara,Sector 3,32000.0,2016602,1,1,1,1,1,2,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600.0,3,4,Apartment,Dhaka,Uttara,Sector 3,30000.0,2016558,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1540.0,3,3,Apartment,Dhaka,Uttara,Sector 12,27000.0,2015870,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300.0,1,1,Apartment,Dhaka,Uttara,Sector 9,12000.0,2015165,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
