dimensions,num_beds,num_baths,house_type,city,location,area_block,description,url,price
600 sqft,2,1,Apartment,Dhaka,Dhanmondi,West Dhanmondi and Shangkar,Offering You 600 Sq Ft Apartment For Rent In West Dhanmondi And Shangkar,/en/property/details-4405745.html,11000.0
600 sqft,2,1,Apartment,Dhaka,Dhanmondi,West Dhanmondi and Shangkar,Seize The Opportunity To Rent This Wonderful 600 Sq Ft In West Dhanmondi And Shangkar,/en/property/details-4405744.html,11000.0
700 sqft,2,2,Apartment,Dhaka,Dhanmondi,West Dhanmondi and Shangkar,A very beautiful 700 SQ FT residence is now available for rent in West Dhanmondi and Shangkar,/en/property/details-4545830.html,15000.0
700 sqft,2,2,Apartment,Dhaka,Dhanmondi,West Dhanmondi and Shangkar,"Near West Dhanmondi Yousuf High School, Dhanmondi A 700 Sq Ft Apartment Is Up For Rent",/en/property/details-4545745.html,15000.0
700 sqft,2,2,Apartment,Dhaka,Dhanmondi,West Dhanmondi and Shangkar,Offering You 700 Sq Ft Apartment For Rent In West Dhanmondi And Shangkar,/en/property/details-4545744.html,15000.0
"1,781 sqft",3,3,Apartment,Dhaka,Dhanmondi,Road No 5,Grab This Amazing Flat Of 1781 Sq Ft Which Is Up For Rent In Dhanmondi,/en/property/details-5376892.html,46000.0
"2,400 sqft",3,4,Apartment,Dhaka,Dhanmondi,Road No 2,"Looking For A Peaceful Residence To Rent In Dhanmondi, Nearby Popular Medical College Check This One",/en/property/details-4077903.html,80000.0
"1,200 sqft",3,3,Apartment,Dhaka,Dhanmondi,Road No 10A,Looking For Flat To Rent In Dhanmondi? Check This One Which Is 1200 Sq Ft,/en/property/details-4254487.html,30000.0
"1,200 sqft",3,3,Apartment,Dhaka,Dhanmondi,Road No 9A,Make Your Dream Of Owning A Decent 3 Bedroom Apartment At Dhanmondi Next To Prime Bank Eye Hospital In The Downtown To Count.,/en/property/details-5376489.html,30000.0
900 sqft,2,3,Apartment,Dhaka,Dhanmondi,Road No 9A,"An Affordable Apartment Is Up For Rent In Dhanmondi , Very Next To Naaz E Noor Hospital (Pvt) Ltd.",/en/property/details-5376488.html,22000.0
"1,200 sqft",3,3,Apartment,Dhaka,Dhanmondi,Road No 9A,Seize The Opportunity To Rent This Wonderful 1200 Sq Ft In Dhanmondi,/en/property/details-3214726.html,30000.0
900 sqft,2,3,Apartment,Dhaka,Dhanmondi,Road No 9A,Very Close To Naaz E Noor Hospital (pvt) Ltd At Dhanmondi This 900 Square Feet And 2 Bedroom Residential Apartment For Rent,/en/property/details-5376496.html,22000.0
"1,200 sqft",3,3,Apartment,Dhaka,Dhanmondi,Road No 9A,An Impressive 1200 Sq Ft Residential Apartment Is Up For Rent In The Center Of Dhanmondi Near To Naaz E Noor Hospital (Pvt) Ltd,/en/property/details-5376495.html,30000.0
900 sqft,2,3,Apartment,Dhaka,Dhanmondi,Road No 9A,"Reside Conveniently In This Well Constructed Flat For Rent In Dhanmondi, Nearby Naaz E Noor Hospital (Pvt) Ltd.",/en/property/details-5376494.html,22000.0
"1,200 sqft",3,3,Apartment,Dhaka,Dhanmondi,Road No 9A,Tastefully Designed This 3 Bedroom Medium Size Apartment Is Now Vacant For Rent In Dhanmondi Next To Naaz E Noor Hospital (Pvt) Ltd.,/en/property/details-5376493.html,30000.0
900 sqft,2,3,Apartment,Dhaka,Dhanmondi,Road No 9A,Close To Naaz E Noor Hospital (Pvt) Ltd This 900 Square Feet Residential Apartment For Rent At Dhanmondi .,/en/property/details-5376492.html,22000.0
"1,200 sqft",3,3,Apartment,Dhaka,Dhanmondi,Road No 9A,Experience The Emerald Green Views Of Nature From This Modest 1200 Sq. Ft Flat At Dhanmondi Near By Naaz E Noor Hospital (Pvt) Ltd Which Is Up For Rent.,/en/property/details-5376491.html,30000.0
900 sqft,2,3,Apartment,Dhaka,Dhanmondi,Road No 9A,In This Serene Neighborhood Of Dhanmondi Next To Naaz E Noor Hospital (Pvt) Ltd A 2 Bedroom Flat Is Up For Rent.,/en/property/details-5376490.html,22000.0
"2,010 sqft",3,3,Apartment,Dhaka,Dhanmondi,Road No 12A,Offering You A Wonderful 2010 Sq Ft Apartment For Rent In Dhanmondi,/en/property/details-3033283.html,65000.0
"2,200 sqft",3,5,Apartment,Dhaka,Dhanmondi,Road No 12A,Looking For A Nice Home To Rent In Dhanmondi? Check This One Which Is 2200 Sq Ft,/en/property/details-3014564.html,50000.0
"2,200 sqft",3,3,Apartment,Dhaka,Dhanmondi,Road No 7,Check This Cozy And Nice 2200 Sq Ft Flat Just What You Are Looking For In A Home At Dhanmondi Close To Dhaka Mohila College,/en/property/details-4052414.html,60000.0
"1,200 sqft",3,3,Apartment,Dhaka,Dhanmondi,Road No 9A,"Comfortable, Convenient And Well-constructed 1200 Sq. Ft Flat Is For Rent At Dhanmondi Very Close To Naaz E Noor Hospital (Pvt) Ltd.",/en/property/details-5376497.html,30000.0
"1,600 sqft",3,3,Apartment,Dhaka,Dhanmondi,Road No 12,Express Your Individuality At This 1600 Sq. ft Apartment Which Is Vacant For Rent In The Location Of Dhanmondi Next To Mastermind School.,/en/property/details-5375414.html,45000.0
"1,600 sqft",3,3,Apartment,Dhaka,Dhanmondi,Road No 12,"3 Bedroom, 3 Bathroom Apartment With A View Is Up For Rent Nearby Mastermind School.",/en/property/details-5375410.html,45000.0
"1,150 sqft",3,3,Apartment,Dhaka,Dhanmondi,Road No 8A,This Residential Apartment Of 1150 Sq Ft Is Available For Rent In Dhanmondi,/en/property/details-3102398.html,30000.0
"1,820 sqft",3,3,Apartment,Dhaka,Dhanmondi,Road No 5,Picture yourself in this residential apartment of 1820 SQ FT for rent in Dhanmondi,/en/property/details-3069750.html,45000.0
"1,900 sqft",3,3,Apartment,Dhaka,Dhanmondi,Road No 6A,"Residence For Renting Purposes Is Available In Dhanmondi, With A Space Of 1900 Sq Ft",/en/property/details-4775654.html,50000.0
"1,200 sqft",3,4,Apartment,Dhaka,Dhanmondi,West Dhanmondi and Shangkar,1200 Sq Ft Vacant Flat Is Ready To Rent In West Dhanmondi,/en/property/details-3390956.html,25000.0
"1,000 sqft",3,2,Apartment,Dhaka,Dhanmondi,West Dhanmondi and Shangkar,"1000 Sq Ft Apartment With 3 Decent Bedroom Space Is Ready To Rent In West Dhanmondi, And Shangkar",/en/property/details-4483477.html,18000.0
"1,050 sqft",3,2,Apartment,Dhaka,Dhanmondi,North Circular Road,"Experience The Ultimate Luxury Lifestyle Here In This 1050 Sq Ft Flat Is Up To Rent At North Circular Road, Dhanmondi",/en/property/details-5372633.html,22000.0
900 sqft,2,2,Apartment,Dhaka,Dhanmondi,Circular Road,"Approach To Rent This Flat Of 900 Sq Ft In Dhanmondi, Circular Road",/en/property/details-3903665.html,20000.0
"1,200 sqft",3,3,Apartment,Dhaka,Dhanmondi,Central Road,"1200 Sq Ft Flat With 3 Amazing Bedrooms Is Set To Rent In Dhanmondi, Central Road",/en/property/details-3902109.html,30000.0
750 sqft,1,1,Apartment,Dhaka,Dhanmondi,Shukrabad,"Looking For A Small Family Home Of 750 Square Feet To Rent In Shukrabad, Check This One",/en/property/details-5370768.html,12000.0
"1,760 sqft",3,4,Apartment,Dhaka,Dhanmondi,Road No 1,1760 Sq Ft Apartment With A Good Interior Is For Rent In Dhanmondi-1,/en/property/details-3135021.html,45000.0
"1,050 sqft",3,2,Apartment,Dhaka,Dhanmondi,Shukrabad,In Shukrabad Close To Sukrabad Jame Masjid A Standard Flat Is For Rent,/en/property/details-5370765.html,18000.0
"2,700 sqft",4,3,Apartment,Dhaka,Dhanmondi,Road No 12A,View This 2700 Sq Ft Nice Flat For Rent In Dhanmondi-12,/en/property/details-3682754.html,75000.0
"2,000 sqft",4,4,Apartment,Dhaka,Dhanmondi,Road No 1,Luxury All Around In This 2000 Sq Ft Dhanmondi Flat Up To Rent Close To Popular Medical College,/en/property/details-3135020.html,50000.0
"2,237 sqft",4,4,Apartment,Dhaka,Dhanmondi,Road No 1,Tastefully Designed This 2237 Sq Ft Apartment Is Now Vacant For Rent In Dhanmondi,/en/property/details-3135009.html,50000.0
900 sqft,3,3,Apartment,Dhaka,Dhanmondi,West Dhanmondi and Shangkar,Tastefully Designed This 3 Bedroom Medium Size Apartment Is Now Vacant For Rent At West Dhanmondi and Shangkar .,/en/property/details-5369866.html,16000.0
900 sqft,2,2,Apartment,Dhaka,Dhanmondi,West Dhanmondi and Shangkar,2 Bedroom Adequate Living Flat Is Up For Rent In West Dhanmondi With Satisfactory Price,/en/property/details-3414894.html,18000.0
"1,200 sqft",3,3,Apartment,Dhaka,Dhanmondi,West Dhanmondi and Shangkar,Are You Looking For A Residence Which Is Your Dreams As! Check This One In West Dhanmondi And Shangkar,/en/property/details-3156518.html,25000.0
800 sqft,2,2,Apartment,Dhaka,Dhanmondi,West Dhanmondi and Shangkar,This 800 Sq Ft Flat In West Dhanmondi And Shangkar With A Convenient Price Is Up For Rent,/en/property/details-3293368.html,18000.0
"2,100 sqft",3,4,Apartment,Dhaka,Dhanmondi,Road No 5,3 Bedroom And 2100 Square Feet Nice Flat In Dhanmondi Is Now For Rent Nearby Dhanmondi Model Thana.,/en/property/details-4174649.html,45000.0
"2,300 sqft",3,3,Apartment,Dhaka,Dhanmondi,Road No 8,2300 Sq Ft Apartment For Rent In Dhanmondi-8,/en/property/details-3010926.html,45000.0
"2,640 sqft",4,4,Apartment,Dhaka,Dhanmondi,Road No 8A,2640 Sq Ft Abundant Flat Is For Rent In Dhanmondi-8,/en/property/details-3012472.html,60000.0
"1,450 sqft",3,3,Apartment,Dhaka,Dhanmondi,Road No 4,"Looking For A Peaceful Residence To Rent In Dhanmondi, Check This One",/en/property/details-3683600.html,40000.0
"2,200 sqft",3,3,Apartment,Dhaka,Dhanmondi,Road No 6,"When Location, And Convenience Is Your Priority This 2200 Sq. Ft Flat Is For You In Dhanmondi Next To Sunnydale School .",/en/property/details-4058736.html,60000.0
"1,590 sqft",3,3,Apartment,Dhaka,Dhanmondi,Road No 12,Grow Your Home In This 1590 Sq Ft Apartment At Dhanmondi Near To New Model Degree College Mingled With Your Interest In This Bustling City.,/en/property/details-5361768.html,50000.0
"1,750 sqft",3,3,Apartment,Dhaka,Dhanmondi,Road No 13A,Available Residential Apartment Near By Bangladesh Medical College Hospital Is Up For Rent.,/en/property/details-3013081.html,40000.0
"1,100 sqft",3,3,Apartment,Dhaka,Dhanmondi,West Dhanmondi,Your Desired 3 Bedroom Apartment In West Dhanmondi Is Now Available For Rent,/en/property/details-4517914.html,27000.0
950 sqft,3,2,Apartment,Dhaka,Dhanmondi,Central Road,Affordable and beautiful flat is up for rent in Dhanmondi which is 950 SQ FT,/en/property/details-4288733.html,22000.0
"1,250 sqft",3,3,Apartment,Dhaka,Dhanmondi,Central Road,Worthy 1250 SQ FT Nice home is ready to Rent at Dhanmondi,/en/property/details-3465769.html,25000.0
"1,250 sqft",3,3,Apartment,Dhaka,Dhanmondi,Central Road,Affordable and beautiful flat is up for rent in Dhanmondi which is 1250 SQ FT,/en/property/details-3350840.html,30000.0
800 sqft,2,2,Apartment,Dhaka,Dhanmondi,West Dhanmondi and Shangkar,Check This Flat In Dhanmondi Next To West Dhanmondi Yousuf High School For Rent Which Is Ready To Move In,/en/property/details-5361941.html,20000.0
800 sqft,2,2,Apartment,Dhaka,Dhanmondi,West Dhanmondi and Shangkar,This Flat Beside To West Dhanmondi Yousuf High School With A Convenient Price Is Up For Rent.,/en/property/details-5361943.html,18000.0
800 sqft,2,2,Apartment,Dhaka,Dhanmondi,West Dhanmondi and Shangkar,Grab This Lovely Flat For Rent Next To West Dhanmondi Yousuf High School Before It's Rented Out,/en/property/details-5361944.html,18000.0
800 sqft,2,2,Apartment,Dhaka,Dhanmondi,West Dhanmondi and Shangkar,A Lovely Flat Comes Within Your Affordability In This Nice Location Of West Dhanmondi Which Is 800 Sq Ft.,/en/property/details-5361946.html,18000.0
800 sqft,2,2,Apartment,Dhaka,Dhanmondi,West Dhanmondi and Shangkar,A Lovely And Affordable Flat Of 800 Sq Ft Is Up For Rent Located In West Dhanmondi,/en/property/details-5361945.html,18000.0
650 sqft,2,2,Apartment,Dhaka,Dhanmondi,West Dhanmondi and Shangkar,Check This 650 Sq. Ft Apartment Up For Rent Very Near To West Dhanmondi Yousuf High School,/en/property/details-3933797.html,16000.0
600 sqft,1,2,Apartment,Dhaka,Dhanmondi,West Dhanmondi and Shangkar,"Looking For A Small Family Home To Rent Near To West Dhanmondi Yousuf High School, Check This One",/en/property/details-3421093.html,20000.0
"2,250 sqft",3,3,Apartment,Dhaka,Dhanmondi,Road No 11,Live In This Well Designed Flat Of 2250 Sq Ft Which Is Up For Rent In Dhanmondi,/en/property/details-3016620.html,50000.0
850 sqft,2,2,Apartment,Dhaka,Dhanmondi,West End Street,An Adequate Apartment Of 850 Sq. Ft Is Up To Rent Very Close To Dhanmondi Hakkani Masjid.,/en/property/details-4981820.html,21000.0
"1,750 sqft",3,3,Apartment,Dhaka,Dhanmondi,Road No 9A,"In The Location Of Dhanmondi , 3 Bedroom Spacious Apartment Is Up To Rent Near To Naaz E Noor Hospital (Pvt) Ltd",/en/property/details-5089782.html,40000.0
"2,000 sqft",3,3,Apartment,Dhaka,Dhanmondi,Road No 9A,For Rental Purpose This Amazing 2000 Sq. Ft Flat Is Now Available In Dhanmondi Next To Naaz E Noor Hospital (Pvt) Ltd.,/en/property/details-5089780.html,45000.0
"1,000 sqft",3,2,Apartment,Dhaka,Dhanmondi,West End Street,"A Nice Apartment Of 1000 Sq Ft Is Up For Rent At West End Street, Dhanmondi",/en/property/details-3693580.html,26000.0
450 sqft,1,1,Apartment,Dhaka,Dhanmondi,West End Street,"A Cozy Flat Of 450 Sq Ft Is Ready To Rent In Dhanmondi, West End Street",/en/property/details-5194309.html,12000.0
"2,050 sqft",3,3,Apartment,Dhaka,Dhanmondi,Road No 7,"Now you can afford to dwell well, check this 2050 SQ FT flat in Dhanmondi",/en/property/details-4052421.html,65000.0
"1,800 sqft",3,4,Apartment,Dhaka,Dhanmondi,Road No 11A,"In The Amazing Location Of Dhanmondi, 1800 Sq Ft Apartment Is Up For Rent",/en/property/details-5088327.html,50000.0
"1,250 sqft",3,3,Apartment,Dhaka,Dhanmondi,Road No 8A,"Positioned at Dhanmondi, Road No 8A, 1250 SQ FT residential flat is quite accessible for owning",/en/property/details-3842390.html,30000.0
800 sqft,2,2,Apartment,Dhaka,Dhanmondi,West Dhanmondi,800 Sq Ft Apartment Is Offering You A Good Home Experience In West Dhanmondi,/en/property/details-3946518.html,20000.0
700 sqft,2,2,Apartment,Dhaka,Dhanmondi,West Dhanmondi and Shangkar,A Reasonable 700 Sq. Ft And 2 Bedroom Flat Is For Rent In The Location Of West Dhanmondi and Shangkar.,/en/property/details-4021994.html,15000.0
700 sqft,2,2,Apartment,Dhaka,Dhanmondi,West Dhanmondi and Shangkar,Grab This Decent Flat For Rent In West Dhanmondi and Shangkar Before It's Rented Out,/en/property/details-4021991.html,15000.0
"1,820 sqft",3,4,Apartment,Dhaka,Dhanmondi,Road No 6A,"Bringing you a 1820 SQ FT apartment for rent, in Dhanmondi",/en/property/details-3008721.html,40000.0
"1,750 sqft",3,3,Apartment,Dhaka,Dhanmondi,Road No 6A,Take rent of a nicely done 1750 SQ FT residential apartment located at Dhanmondi,/en/property/details-4662669.html,35000.0
"2,260 sqft",4,5,Apartment,Dhaka,Dhanmondi,Road No 9,2260 Sq Ft Abundant Flat For Rent In Dhanmondi-9,/en/property/details-3012047.html,50000.0
"2,000 sqft",3,3,Apartment,Dhaka,Dhanmondi,Road No 11,A very reasonable 2000 SQ FT residential home is up for rent located at Dhanmondi,/en/property/details-3014621.html,45000.0
550 sqft,1,1,Apartment,Dhaka,Dhanmondi,Shukrabad,550 Sq Ft Flat Is Up For Rent In Shukrabad Road With A Lovely View,/en/property/details-5349378.html,15000.0
550 sqft,1,1,Apartment,Dhaka,Dhanmondi,Shukrabad,This 550 Sq Ft Flat Is Up For Rent In Shukrabad With A Lovely View,/en/property/details-5349375.html,15000.0
650 sqft,2,1,Apartment,Dhaka,Dhanmondi,Shukrabad,650 Sq Ft Apartment For Rent In Shukrabad,/en/property/details-5349380.html,20000.0
"1,200 sqft",3,2,Apartment,Dhaka,Dhanmondi,Shukrabad,A Budget Friendly Lovely Residence Is Now Up For Rent In Shukrabad Which Is 1200 Sq Ft,/en/property/details-3816900.html,30000.0
650 sqft,2,1,Apartment,Dhaka,Dhanmondi,Shukrabad,A very beautiful 650 SQ FT residence is now available for rent in Shukrabad,/en/property/details-5349376.html,20000.0
650 sqft,2,1,Apartment,Dhaka,Dhanmondi,Shukrabad,Take rent of a nicely done 650 SQ FT residential flat located at Dhanmondi,/en/property/details-5349381.html,20000.0
"1,200 sqft",3,2,Apartment,Dhaka,Dhanmondi,Shukrabad,Properly Designed This 1200 Square Feet Apartment Is Now Up For Rent Close To Shukrabad High School.,/en/property/details-3816899.html,30000.0
650 sqft,2,1,Apartment,Dhaka,Dhanmondi,Shukrabad,"This 650 Sq. Ft Smartly Priced Apartment Which Is Up For Rent Next To Sukrabad Jame Masjid, That You Should Check.",/en/property/details-5349377.html,20000.0
550 sqft,1,1,Apartment,Dhaka,Dhanmondi,Shukrabad,Comfortability All Around In This 550 Sq. Ft Flat Which Is Up For Rent Beside To Sukrabad Jame Masjid.,/en/property/details-5349379.html,15000.0
550 sqft,1,1,Apartment,Dhaka,Dhanmondi,Shukrabad,A Convenient And Well-constructed 550 Sq. Ft Flat Is For Rent Very Close To Sukrabad Jame Masjid,/en/property/details-5349382.html,15000.0
"1,000 sqft",3,3,Apartment,Dhaka,Dhanmondi,West Dhanmondi and Shangkar,Tastefully Designed this 1000 SQ FT flat is now vacant for rent in Dhanmondi,/en/property/details-3816425.html,22000.0
"1,100 sqft",3,3,Apartment,Dhaka,Dhanmondi,West Dhanmondi and Shangkar,Affordable and beautiful flat is up for rent in Dhanmondi which is 1100 SQ FT,/en/property/details-3816422.html,25000.0
"2,250 sqft",3,4,Apartment,Dhaka,Dhanmondi,Road No 15A,"Choose your destination, 2250 SQ FT apartment which is available to Rent in Dhanmondi",/en/property/details-3015341.html,55000.0
750 sqft,2,2,Apartment,Dhaka,Dhanmondi,Shukrabad,2 Bedroom House Is Now Up For Rent In Shukrabad Which Is An Eco Friendly Location,/en/property/details-3983167.html,13000.0
"2,050 sqft",3,4,Apartment,Dhaka,Dhanmondi,Road No 15A,Affordable And Wonderful 2050 Square Feet Flat Up For Rent In Dhanmondi Next To United Commercial Bank .,/en/property/details-3016730.html,50000.0
"1,100 sqft",3,2,Apartment,Dhaka,Dhanmondi,Shukrabad,"An Affordable 3 Bedroom Apartment Is Up For Rent In Shukrabad, Very Next To Sukrabad Jame Masjid.",/en/property/details-5099737.html,20000.0
750 sqft,2,2,Apartment,Dhaka,Dhanmondi,Shukrabad,"750 Sq Ft Apartment Is Up For Rent In Shukrabad, Dhanmondi",/en/property/details-4053265.html,13000.0
900 sqft,3,2,Apartment,Dhaka,Dhanmondi,Shukrabad,Do Not Look Past This Moderate Flat Of 900 Square Feet -3 Bedroom At Shukrabad Is For Rent.,/en/property/details-4457779.html,20000.0
700 sqft,2,2,Apartment,Dhaka,Dhanmondi,West Dhanmondi and Shangkar,Offering You 700 Sq Ft Apartment For Rent In West Dhanmondi And Shangkar,/en/property/details-3294213.html,16000.0
"1,100 sqft",3,3,Apartment,Dhaka,Dhanmondi,West Dhanmondi and Shangkar,Offering You 1100 Sq Ft Apartment For Rent In West Dhanmondi And Shangkar,/en/property/details-3300071.html,23000.0
750 sqft,2,2,Apartment,Dhaka,Dhanmondi,Shukrabad,Check This 2 Bedroom Flat In Shukrabad For Rent Which Is Ready To Move In,/en/property/details-4043520.html,16000.0
"1,100 sqft",3,2,Apartment,Dhaka,Dhanmondi,Shukrabad,Amazing Three Bedroom Flat With Lovely Views Is Up For Rent At Shukrabad,/en/property/details-3683168.html,22000.0
800 sqft,2,2,Apartment,Dhaka,Dhanmondi,West Dhanmondi and Shangkar,"800 Sq Ft Apartment Is Available For Rent In Jafra Bad Road, West Dhanmondi and Shangkar",/en/property/details-3538346.html,17000.0
"1,100 sqft",3,3,Apartment,Dhaka,Dhanmondi,West Dhanmondi and Shangkar,1100 Sq Ft Apartment Is Available For Rent In West Dhanmondi and Shangkar,/en/property/details-3775713.html,25000.0
850 sqft,2,2,Apartment,Dhaka,Dhanmondi,Shukrabad,"Grab This 850 Square Feet Flat For Rent In Dhanmondi, Shukrabad",/en/property/details-4043526.html,18000.0
"1,300 sqft",3,3,Apartment,Dhaka,Dhanmondi,Shukrabad,"1300 Sq Ft Apartment Is Available For Rent In Shukrabad, Dhanmondi",/en/property/details-3683184.html,30000.0
"1,200 sqft",3,3,Apartment,Dhaka,Dhanmondi,West Dhanmondi and Shangkar,1200 Sq Ft Apartment Is Available For Rent At West Dhanmondi And Shangkar,/en/property/details-3217983.html,23500.0
"3,600 sqft",4,4,Apartment,Dhaka,Dhanmondi,Road No 4,A Spacious Apartment Of 3600 Sq Ft Is Waiting To Be Rented In Dhanmondi Next To LABAID Specialized Hospital.,/en/property/details-3011178.html,100000.0
"1,800 sqft",3,4,Apartment,Dhaka,Dhanmondi,Road No 3,This 1800 Square Feet Home In Dhanmondi Next To Popular Medical College Hospital Is Up For Rent In A Wonderful Neighborhood,/en/property/details-3392972.html,40000.0
"2,410 sqft",3,4,Apartment,Dhaka,Dhanmondi,Road No 5,Check This 2410 Square Feet Flat In Dhanmondi Close To Dhanmondi Model Thana For Rent Which Is Ready To Move In,/en/property/details-3425710.html,65000.0
"3,132 sqft",4,4,Apartment,Dhaka,Dhanmondi,Road No 3,Envision Your Living Opportunity In This 3132 Sq. Ft Apartment At Dhanmondi With Numerous Notions Of Contemporary Interior.,/en/property/details-3009442.html,70000.0
"1,824 sqft",3,3,Apartment,Dhaka,Dhanmondi,Road No 5,With Complete Facilities In A Peaceful Neighborhood This 1824 Sq Ft Flat Is Ready To Rent At Dhanmondi,/en/property/details-3069556.html,45000.0
"1,600 sqft",3,3,Apartment,Dhaka,Dhanmondi,Road No 5,A Lusciously Designed 3BR Apartment In Dhanmondi Is Waiting For Rent.,/en/property/details-3146963.html,45000.0
"1,800 sqft",3,4,Apartment,Dhaka,Dhanmondi,Road No 12,Grab This 1800 Sq Ft Flat For Rent In Dhanmondi,/en/property/details-3426154.html,40000.0
"1,550 sqft",3,3,Apartment,Dhaka,Dhanmondi,Road No 10A,"Now you can afford to dwell well, check this 1550 SQ FT flat in Dhanmondi",/en/property/details-5047425.html,38000.0
"1,500 sqft",3,3,Apartment,Dhaka,Dhanmondi,Shukrabad,Properly Designed This 1500 Square Feet Apartment Is Now Up For Rent In Dhanmondi Beside To Sukrabad Jame Masjid.,/en/property/details-3945410.html,32000.0
850 sqft,2,2,Apartment,Dhaka,Dhanmondi,Shukrabad,Sophisticated Style! This 2 Bedroom Flat For Rent In Dhanmondi Next To Sukrabad Jame Masjid Is All About It .,/en/property/details-4006696.html,25000.0
"1,000 sqft",3,2,Apartment,Dhaka,Dhanmondi,Shukrabad,"In An Urban Location And Reasonable Price, This 3 Bedroom Flat Is Available For Rent In Dhanmondi Close To Sukrabad Jame Masjid",/en/property/details-4006697.html,35000.0
"1,600 sqft",3,3,Apartment,Dhaka,Dhanmondi,Road No 6A,"Comfortable, Convenient And Well-constructed 1600 Sq. Ft Flat Is Ready For Rent At Dhanmondi Very Close To Dhanmondi Eidgah Masjid.",/en/property/details-3209458.html,40000.0
"1,100 sqft",3,3,Apartment,Dhaka,Dhanmondi,Shukrabad,This 3 Bedroom Large Home In Shukrabad Is Up For Rent In A Wonderful Neighborhood,/en/property/details-3228316.html,26000.0
"1,050 sqft",3,2,Apartment,Dhaka,Dhanmondi,Shukrabad,This 1050 Sq. Ft Flat In Shukrabad With A Convenient Price Is Up For Rent,/en/property/details-3346865.html,30000.0
"1,200 sqft",3,3,Apartment,Dhaka,Dhanmondi,Shukrabad,See This 1200 Sq Ft Apartment For Rent Is All Set For You In Shukrabad,/en/property/details-3945398.html,25000.0
"1,310 sqft",3,3,Apartment,Dhaka,Dhanmondi,West End Street,1310 Sq. ft Apartment Is Available For Rent In Dhanmondi Next To Dhanmondi Hakkani Masjid Which Is Tailored To Your Highest Standards,/en/property/details-4315633.html,35000.0
"1,310 sqft",3,3,Apartment,Dhaka,Dhanmondi,West End Street,"Find Your Nook And Vibe With The Nice Environment Of This 1310 Sq. Ft Apartment At Dhanmondi Next To Dhanmondi Hakkani Masjid, Amidst Of Your Monotonous City Life.",/en/property/details-4315634.html,35000.0
"1,350 sqft",3,3,Apartment,Dhaka,Dhanmondi,West End Street,This 1350 Sq. ft Flat Which Is Available In Dhanmondi Near To Dhanmondi Hakkani Masjid For Rent Will Ensure Your Higher Quality Of Living,/en/property/details-4315648.html,35000.0
"1,000 sqft",3,2,Apartment,Dhaka,Dhanmondi,West Dhanmondi and Shangkar,A Beautiful 1000 Square Feet -3 Bedroom Apartment For Rent Is All Set For You At West Dhanmondi and Shangkar .,/en/property/details-4335565.html,24000.0
"1,500 sqft",3,3,Apartment,Dhaka,Dhanmondi,West Dhanmondi and Shangkar,Forge Ahead To Your Desirable Living By Renting This 1500 Sq. ft Apartment In A Satisfactory Placement Like West Dhanmondi and Shangkar.,/en/property/details-3330600.html,27000.0
700 sqft,2,2,Apartment,Dhaka,Dhanmondi,West Dhanmondi and Shangkar,Affordable And Cozy 2 Bedroom Flat Is Up For Rent In The Location Of West Dhanmondi and Shangkar.,/en/property/details-3912849.html,19000.0
"1,700 sqft",3,3,Apartment,Dhaka,Dhanmondi,Road No 4A,Unique 3 Bedroom Apartment With Green Backyard In Up For Rent In Dhanmondi,/en/property/details-3510084.html,37000.0
700 sqft,2,1,Apartment,Dhaka,Dhanmondi,Shukrabad,This Flat Close To Sukrabad Jame Masjid Is Up For Rent With An Area Of 700 Sq. ft,/en/property/details-3761330.html,16000.0
800 sqft,2,2,Apartment,Dhaka,Dhanmondi,Shukrabad,Celebrate Life Each Day In Your New 800 Sq. ft Apartment At Shukrabad With Your Beloved Family .,/en/property/details-4508206.html,18000.0
550 sqft,1,1,Apartment,Dhaka,Dhanmondi,Shukrabad,A 1 Bedroom And 550 Sq Ft Properly Developed Flat For Rent In Shukrabad.,/en/property/details-4679503.html,12000.0
900 sqft,3,2,Apartment,Dhaka,Dhanmondi,Shukrabad,Nice And Reasonable Flat Of 900 Sq Ft Is Ready To Rent In Shukrabad,/en/property/details-3571794.html,20000.0
900 sqft,3,2,Apartment,Dhaka,Dhanmondi,Shukrabad,Reside In This 900 Sq Ft Rental Property In The Location Of Shukrabad,/en/property/details-3571814.html,20000.0
850 sqft,2,2,Apartment,Dhaka,Dhanmondi,Shukrabad,A Convenient And Well-constructed 850 Sq. Ft Flat Is For Rent At Shukrabad.,/en/property/details-3924071.html,25000.0
650 sqft,2,1,Apartment,Dhaka,Dhanmondi,Shukrabad,A Smartly Priced 2 Bedroom Apartment Which Is Up For Rent In Shukrabad .,/en/property/details-4679502.html,12000.0
800 sqft,2,1,Apartment,Dhaka,Dhanmondi,Shukrabad,A well-constructed 800 SQ FT apartment is ready to Rent in Dhanmondi,/en/property/details-5338676.html,18000.0
800 sqft,2,1,Apartment,Dhaka,Dhanmondi,Shukrabad,Ready 800 SQ FT beautiful apartment is now to Rent in Shukrabad,/en/property/details-5338677.html,18000.0
"1,500 sqft",3,3,Apartment,Dhaka,Dhanmondi,Road No 4A,A well-constructed 1500 SQ FT flat is ready to Rent in Dhanmondi,/en/property/details-5337818.html,35000.0
"1,150 sqft",3,3,Apartment,Dhaka,Dhanmondi,Road No 12A,"Built with modern amenities, check this flat for rent which is 1150 SQ FT in Dhanmondi",/en/property/details-5250494.html,24000.0
