dimensions,num_beds,num_baths,house_type,city,location,area_block,description,url,price
"1,500 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block G,Wonderful Flat Covering An Area Of 1500 Sq Ft Is Available For Rent In Bashundhara R-a,/en/property/details-3844358.html,25000.0
"1,500 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block G,Residential Apartment Of 1500 Sq Ft Is On Rent In Bashundhara R-a,/en/property/details-3844359.html,25000.0
"2,350 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block B,"A Well-maintained Apartment Of 2350 Sq Ft Is Ready For Rent In Bashundhara R-A, Bashundhara R/A",/en/property/details-3632298.html,45000.0
"1,800 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block C,"Now You Can Afford To Dwell Well, Check This Apartment In Bashundhara R-a",/en/property/details-3635165.html,32000.0
"2,600 sqft",4,4,Apartment,Dhaka,Bashundhara R-A,Block A,"In Bashundhara R-a, 2600 Sq Ft full furnished Residential Place Is Available For Rent Adjacent To Masjid - Block A.",/en/property/details-3211408.html,46000.0
"1,550 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block F,We Have A Ready Flat For rent In Bashundhara R-A Nearby Viquarunnisa Noon School And College,/en/property/details-1987603.html,24000.0
"1,500 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block G,1500 Sq Ft Flat Is Ready For Rent In Bashundhara R/A,/en/property/details-3083362.html,25000.0
"1,400 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block F,"1400 Sq Ft Flat Is Available For Rent At Bashundhara R-A, Block F",/en/property/details-3361144.html,25000.0
"1,650 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block I,This Wonderful Flat Is Set For Rent With An Amazing Floor Plan Which Is 1650 Sq Ft In Bashundhara,/en/property/details-3864139.html,22000.0
"1,400 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block D,Spacious Residential Apartment Is Ready To Rent In Bashundhara R-A,/en/property/details-3511243.html,28000.0
"1,100 sqft",3,2,Apartment,Dhaka,Bashundhara R-A,Block I,"Choose your destination, 1100 SQ FT flat which is available to Rent in Bashundhara R-A",/en/property/details-3082535.html,17000.0
"1,520 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block D,An Impressive 1400 Sq. Ft And 3 Bedroom Flat Is Available For Rent Close To Viquarunnisa Noon School and College At Bashundhara R-A.,/en/property/details-3215934.html,33000.0
"1,450 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block D,3 Bedroom Residential Place Is For Rent At Bashundhara R-a With A Convenient Price.,/en/property/details-3641822.html,28000.0
"1,940 sqft",4,4,Apartment,Dhaka,Bashundhara R-A,Block I,"We Are Pleased To Offer This Bright And Beautiful 1940 Sq Ft Flat For Rent, Located In Bashundhara",/en/property/details-5065884.html,30000.0
"1,300 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block D,1300 Square Feet Residential Apartment Is Available For Rent In Bashundhara R/A,/en/property/details-3216804.html,20000.0
"1,900 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block F,1900 Sq Ft Residential Place Is For Rent At Bashundhara R-a With A Convenient Price.,/en/property/details-3067888.html,35000.0
800 sqft,2,2,Apartment,Dhaka,Bashundhara R-A,Block F,High Quality Living Space Of 800 Sq Ft Is Available For Rent In Bashundhara R-a,/en/property/details-3231646.html,17600.0
"1,650 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block J,"1650 Sq Ft Residential Apartment Is Set To Get Rented Sited At Bashundhara R-a, Block J",/en/property/details-3840135.html,22000.0
"1,650 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block J,1650 Sq Ft Flat Is Up For Rent At Bashundhara R-A,/en/property/details-3840134.html,22000.0
"1,650 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block J,"Bashundhara R-A, Block J Is Giving You A 1650 Sq Ft Flat For Rent",/en/property/details-3840131.html,22000.0
"1,715 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block A,"Create Your New Home In A Flat For Rent In Bashundhara, Near Apollo Hospitals",/en/property/details-1899575.html,35000.0
"2,280 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block C,"Rent This 2000 Square Feet Residential Apartment At Bashundhara R-A, Block C",/en/property/details-3083147.html,30000.0
"1,600 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block C,"This 1600 Sq Ft Is Up For Rent Within Your Affordability, Is Located At Bashundhara Block C.",/en/property/details-5056899.html,22000.0
"1,100 sqft",3,2,Apartment,Dhaka,Bashundhara R-A,Block C,A Well Constructed And Planned Living Place In Bashundhara R-a Is For Rent.,/en/property/details-3210835.html,22000.0
"1,800 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block C,Rent This Living Place In Bashundhara R-a Adjacent To Sunflower School And College,/en/property/details-3083495.html,35000.0
"1,700 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block F,"Come And Grab This Living Place For Rent In Bashundhara R-a, Block F",/en/property/details-3645815.html,25000.0
"1,275 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block C,"1275 Square Feet Residential Apartment Is Available For Rent At Bashundhara R-A, Block C",/en/property/details-3558034.html,22000.0
"1,438 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block C,A Residential Place Which Is Available In Bashundhara R-a For Rent Will Ensure Your Higher Quality Of Living.,/en/property/details-3091492.html,26000.0
"1,810 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block C,"1810 Square Feet Residential Apartment Is Ready For Rent At Bashundhara R-A, Block C",/en/property/details-4836567.html,27000.0
"1,300 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block A,1300 Square Feet Residential Apartment Is Available To Rent In Bashundhara R/A,/en/property/details-3210656.html,25000.0
"2,500 sqft",4,5,Apartment,Dhaka,Bashundhara R-A,Block B,"2500 Sq Ft Flat Available For Rent At Bashundhara R-A, Block B",/en/property/details-3091195.html,46000.0
"2,250 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block B,"Smartly Priced Residence Of 2250 Sq Ft Is Available For Rent In Bashundhara R-A, That You Should Check.",/en/property/details-3632267.html,45000.0
"2,200 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block B,"Ready To Move In, Visit This 2200 Sq. Ft Well Fitted Flat At Bashundhara R-A, Which Is Up For Rent",/en/property/details-3632271.html,45000.0
"1,810 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block C,"We Offer You A 1810 Sq Ft Well Featured Flat Which Is Up For Rent, In Bashundhara R-a",/en/property/details-3567725.html,28000.0
"2,300 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block B,Experience The Ultimate Lifestyle Here In This Bashundhara R-A in this 2300 Sq. Ft Home,/en/property/details-3632265.html,45000.0
"2,200 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block B,This 2200 Sq. ft Flat Is Located In Bashundhara R-A Which Is Near To IUB.,/en/property/details-3632269.html,45000.0
"1,500 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block F,Choose Your Destination In A Residential Place For Rent In Bashundhara R-a Adjacent To Ific Bank Limited.,/en/property/details-3647668.html,25000.0
"1,500 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block G,"Create Your New Residential Place In A Nice Flat For Rent In Block G, Bashundhara R-a",/en/property/details-3652444.html,25000.0
"1,600 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block G,Residential Space For Rent In Bashundhara R-a Adjacent To Veterinary Clinic.,/en/property/details-3091881.html,25000.0
"1,500 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block E,"This Well Planned 1500 Sq Ft Residential Place Is For Rent In Block E, Bashundhara R-a",/en/property/details-3880870.html,25000.0
"1,500 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block B,"Bashundhara R-A, Block B Is Giving You A 1500 Sq Ft Flat Available For Rent",/en/property/details-3091270.html,25000.0
"1,250 sqft",2,3,Apartment,Dhaka,Bashundhara R-A,Block J,"Be the resident of this 1250 SQ FT flat vacant for rent at Bashundhara R-A, Road No 20",/en/property/details-3604704.html,23000.0
"1,500 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block C,"Bashundhara R-A, Block C Is Offering You A 1500 Square Feet Residential Apartment For Rent",/en/property/details-3083154.html,30000.0
"1,500 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block C,See This Comfortable 3 Bedroom Flat Is Available For Rent In Bashundhara R-A Near AIUB. And This Is Just What You Are Looking For In A Home!,/en/property/details-3083461.html,30000.0
"1,300 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block A,"Look At This Amazing Flat Of 1300 Square Feet Up For Rent In Bashundhara R/A, Block A",/en/property/details-3211620.html,22000.0
"1,500 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block I,"If You Want To Live In Bashundhara Block I, You Can Take This 1500 Sq Ft Residence Is Up For Rent",/en/property/details-4122812.html,25500.0
"1,636 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block D,"Uniquely Designed 1636 Sq Ft Flat Is Up For Rent In Bashundhara R-a, Block D",/en/property/details-3642160.html,33000.0
"1,700 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block A,"In The Location Of Bashundhara R-a, A Residential Place Is For Rent.",/en/property/details-3067153.html,29000.0
700 sqft,2,2,Apartment,Dhaka,Bashundhara R-A,Block G,A Nice Residential Flat For Rent Can Be Found In Bashundhara R-A Nearby Atimkhana Madrasa,/en/property/details-1979412.html,16000.0
"3,000 sqft",4,5,Apartment,Dhaka,Bashundhara R-A,Block G,A Nice And Large Sized 3000 Sq Ft Residential Apartment Is Available For Rent At Bashundhara R-A,/en/property/details-4821716.html,70000.0
"1,600 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block C,Take This Rental Property Of 1600 Sq Ft Which Is Vacant Right Now At Bashundhara Block C.,/en/property/details-3633395.html,30000.0
"1,150 sqft",3,2,Apartment,Dhaka,Bashundhara R-A,Block D,Residential House For Rent In Bashundhara R-a.,/en/property/details-5009227.html,23000.0
"1,150 sqft",3,2,Apartment,Dhaka,Bashundhara R-A,Block D,"1150 Square feet well-constructed apartment is available in Bashundhara R-A, Block D for rental purpose",/en/property/details-3636850.html,23000.0
"1,550 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block G,"Wonderful Residential Place For Rent In Bashundhara R-a, Block G.",/en/property/details-3844818.html,26000.0
"1,400 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block F,Well-constructed 1400 Sq Ft Apartment Is Up For Rent At Bashundhara R-a,/en/property/details-3648816.html,25000.0
"1,400 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block F,Structurally Well Set 1400 Sq Ft Flat For Rent Is Available In Bashundhara Block F.,/en/property/details-3648817.html,25000.0
"1,400 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block F,Find Your Desired Apartment At This 1400 Sq Ft Ready Flat For Rent At Bashundhara,/en/property/details-3648821.html,25000.0
"1,650 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block F,Obtain Your New Residence At This 1650 Sq Ft Flat Is Up For Rent At Bashundhara R-a,/en/property/details-3642057.html,30000.0
"2,950 sqft",4,5,Apartment,Dhaka,Bashundhara R-A,Block B,"2950 Sq Ft Full Furnished Flat Is Available For Rent In Basundhara Road, Bashundhara R-a",/en/property/details-3278322.html,100000.0
250 sqft,1,1,Apartment,Dhaka,Bashundhara R-A,Block F,Well Maintained Living Property In Bashundhara R-a Is Vacant For Rent.,/en/property/details-5013515.html,11000.0
"2,000 sqft",4,4,Apartment,Dhaka,Bashundhara R-A,Block J,Check This 2000 Sq Ft Living Space For Rent In Bashundhara R-A,/en/property/details-4898318.html,40000.0
"1,550 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block I,This Reasonable Living Property Is Waiting To Be Rented In Bashundhara R-a.,/en/property/details-3411821.html,20000.0
"1,800 sqft",4,3,Apartment,Dhaka,Bashundhara R-A,Block D,"Including 4 Bedroom, This Living Property Is For Rent In Bashundhara R-a.",/en/property/details-3513037.html,28000.0
"1,500 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block B,"Rarely Available This Living Property Is Up For Rent At Block B, Bashundhara R-a.",/en/property/details-3869937.html,25000.0
"1,500 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block B,Rent This Living Property In Bashundhara R-a.,/en/property/details-3122113.html,25000.0
"1,910 sqft",4,3,Apartment,Dhaka,Bashundhara R-A,Block D,Well Built And Properly Designed Residential Property Of 1910 Sq Ft In Bashundhara R-a Is For Rent.,/en/property/details-5007644.html,40000.0
"1,500 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block B,This Residential Property Is For Rent In Bashundhara R-a,/en/property/details-5005727.html,25000.0
"2,200 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block C,"In This Serene Neighborhood Of Bashundhara R-a Near Ific Bank Limited , A 2200 Sq. ft Large Flat Is Up For Rent.",/en/property/details-3634677.html,40000.0
"2,200 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block C,"Amazing 2200 Sq Ft Apartment Is Up For Rent At Bashundhara R-a, Block C",/en/property/details-3084216.html,40000.0
"2,200 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block C,"Divine 2200 Sq Ft Apartment Is Up For Rent At Bashundhara R-A, Block C",/en/property/details-3084215.html,40000.0
"2,150 sqft",4,5,Apartment,Dhaka,Bashundhara R-A,Block J,"Tastefully Designed This 2000 Sq. Ft Apartment Is Now Vacant For Rent In Block J, Bashundhara R-A.",/en/property/details-4898454.html,35000.0
"1,900 sqft",4,4,Apartment,Dhaka,Bashundhara R-A,Block F,"When Location, And Convenience Is Your Priority This 1900 Sq. Ft Flat Is For You In Bashundhara R-A Next To Chapra Masjid.",/en/property/details-3604878.html,45000.0
700 sqft,2,2,Apartment,Dhaka,Bashundhara R-A,Block G,"This 700 Sq Ft Apartment Up For Rent In Bashundhara R-a, Near Viquarunnisa Noon School And College",/en/property/details-1862170.html,18000.0
"1,460 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block A,A Nice House Of 1460 Sq Ft Is Available For Rent At Bashundhara Block A,/en/property/details-3091062.html,30000.0
"1,250 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block C,"In Bashundhara R-a, A Medium Sized Apartment Of 1250 Sq Ft Is Ready For Rent",/en/property/details-3212346.html,25960.0
"2,400 sqft",4,5,Apartment,Dhaka,Bashundhara R-A,Block A,"This suitable 2400 SQ FT residential apartment is waiting to get rented at Bashundhara R-A, Block A",/en/property/details-4990782.html,50000.0
"1,500 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block B,"See This Smartly Priced Apartment Which Is Up For Rent In Bashundhara R-A Close To Ebenzer International School, That You Should Check.",/en/property/details-3121745.html,30000.0
"1,450 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block B,A 1450 Sq Ft Flat Available For Rent Close To IUB In Bashundhara R-A .,/en/property/details-3209549.html,20000.0
"1,250 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block C,"If You Want To Live In Bashundhara, You Can Take This 1250 Sq Ft Residence Is Up For Rent",/en/property/details-3216531.html,22000.0
"1,250 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block J,Strongly Structured 1250 Sq. Ft Apartment For Rent In Bashundhara R-a Near Center For Islamic Economics Madrasa Mosque.,/en/property/details-1993449.html,20000.0
"2,400 sqft",4,4,Apartment,Dhaka,Bashundhara R-A,Block A,"Properly designed this 2200 SQ Ft home is now up for rent in Bashundhara R-A, Block A",/en/property/details-3640891.html,50000.0
"2,500 sqft",4,5,Apartment,Dhaka,Bashundhara R-A,Block F,With An Awesome Environment A 2500 Sq Ft Flat Is Vacant For Rent In Bashundhara R-a,/en/property/details-3067843.html,45000.0
"2,400 sqft",4,4,Apartment,Dhaka,Bashundhara R-A,Block A,A 2400 Sq. ft Spacious Apartment Is Up For Rent in Bashundhara R-A,/en/property/details-3640892.html,50000.0
"1,600 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block I,"A Perfect Flat Of 1600 Sq Ft For Living With Family Is Available For Rent At Bashundhara R-a, Block I",/en/property/details-3862067.html,35000.0
"1,600 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block I,A Nice House Of 1600 Sq Ft Is Available For Rent At Bashundhara R-a.,/en/property/details-3862066.html,30000.0
"1,750 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block C,"Lovely Apartment Covering An Area Of 1750 Sq Ft Is Up For Rent In Block C, Bashundhara",/en/property/details-3106116.html,30000.0
"1,150 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block A,We Bring You A Beautiful And Distinct Flat Of 1150 Sq Ft For Rent In Bashundhara Block A.,/en/property/details-4981498.html,27000.0
"1,150 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block A,This 1150 Sq Ft Flat For Rent Is Completed With A Great Floor Plan In The Location Of Bashundhara Block A.,/en/property/details-4981497.html,27000.0
"1,150 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block A,"Nicely Structured 1150 Sq Ft - 3 Bedroom Flat Up For Rent In Bashundhara R-a, Block A.",/en/property/details-4981495.html,27000.0
"2,400 sqft",4,5,Apartment,Dhaka,Bashundhara R-A,Block A,"Near North End Coffee Roasters, A Flat Is Available For Rent In Bashundhara R-A",/en/property/details-1893789.html,50000.0
"1,550 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block C,"If You Are Looking For A New Beautiful Home In Bashundhara R-a For Rent, Check This 1550 Sq Ft Flat",/en/property/details-3212913.html,24000.0
"1,150 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block A,"Make this 1150 SQ FT home your next residing location, which is up to Rent in Bashundhara R-A, Road No 4",/en/property/details-4981493.html,27000.0
"1,150 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block A,Nicely Structured 1150 Sq Ft - 3 Bedroom Apartment Up For Rent In Bashundhara R-a,/en/property/details-4981492.html,27000.0
"1,180 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block A,Looking For A Tasteful 1180 Sq. Ft Home To Rent In Bashundhara R-A Next To Bank Asia Limited ? Check This One,/en/property/details-4981488.html,27000.0
"2,500 sqft",4,5,Apartment,Dhaka,Bashundhara R-A,Block E,An Impressive 2500 Sq Ft Residential Apartment Is Up For Rent In The Center Of Bashundhara R/A Near To ISD.,/en/property/details-3653818.html,42000.0
"2,008 sqft",4,4,Apartment,Dhaka,Bashundhara R-A,Block A,2008 SQ FT apartment is now Unoccupied to rent in Bashundhara R-A,/en/property/details-3629593.html,44000.0
"1,500 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block I,A Beautiful 1500 Sq Ft Apartment Is Up For Rent At Bashundhara R-a Block I.,/en/property/details-3655386.html,22000.0
"1,650 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block F,Wonderful Flat Covering An Area Of 1650 Sq Ft Is Available For Rent In Bashundhara R-a,/en/property/details-3838355.html,30000.0
"1,500 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block E,Living Space With Reasonable Price Is For Rent In Bashundhara R-a,/en/property/details-3879944.html,24000.0
"1,400 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block D,Stylish Apartment Of 1400 Sq Ft Is Prepared For Rent In Bashundhara With A Peaceful Neighborhood,/en/property/details-4954016.html,37400.0
"2,100 sqft",4,4,Apartment,Dhaka,Bashundhara R-A,Block J,"Comfortable, Convenient And Well-constructed 2100 Sq. Ft Flat Is Ready For Rent At Bashundhara R-A Very Close To Center For Islamic Economics Madrasa Mosque",/en/property/details-3838630.html,50000.0
"1,300 sqft",2,4,Apartment,Dhaka,Bashundhara R-A,Block I,"Prominent Location Of Bashundhara R-, A 2 Bedroom Beautiful Apartment Is Waiting For Rent",/en/property/details-3241310.html,30000.0
"1,150 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block F,1150 Sq Ft Remarkable Residential Apartment Available For Rent In Bashundhara R-a,/en/property/details-4931171.html,26000.0
"1,500 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block C,This Convenient 1500 Sq Ft Residential Apartment Is Coming Up To Get Rented At Bashundhara R-a,/en/property/details-3211984.html,26000.0
"1,500 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block C,This convenient 1500 SQ FT residential apartment is coming up to get rented at Bashundhara R-A,/en/property/details-3211993.html,26000.0
"1,400 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block L,"Next To Madinatul Ulum Madrasa Masjid, This Ready And Comfortable 1400 Sq. Ft Apartment Is Up For Rent At Bashundhara R-A",/en/property/details-4964182.html,20000.0
950 sqft,2,2,Apartment,Dhaka,Bashundhara R-A,Block F,"In A Great Place, A 950 Q Ft Nice Flat Is Available To Rent",/en/property/details-3218116.html,16000.0
"2,050 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block B,Uniquely Designed 2050 Sq Ft Flat Is Up For Rent In Bashundhara R-a,/en/property/details-3121619.html,45000.0
"1,700 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block D,1700 Square Feet Residential Apartment Rent In Bashundhara R-A,/en/property/details-3088134.html,30000.0
"2,400 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block D,Get This 2400 Sq Ft Residential Flat Vacant For Rent At Bashundhara R-a,/en/property/details-4811925.html,50000.0
"1,410 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block C,"Perfect For A Family Home, This Residential Apartment Of 1410 Sq Ft Is Up For Rent In Bashundhara R-A",/en/property/details-3212670.html,25000.0
"2,440 sqft",4,4,Apartment,Dhaka,Bashundhara R-A,Block C,This 4 Bedroom Flat for Rent Is For You At Bashundhara R-A,/en/property/details-3091502.html,35000.0
"1,750 sqft",4,3,Apartment,Dhaka,Bashundhara R-A,Block F,"Your Desirable Cozy Residential Space Is Up For Rent In Bashundhara R-a, Block F.",/en/property/details-3068757.html,35000.0
"2,150 sqft",4,5,Apartment,Dhaka,Bashundhara R-A,Block D,Grab This 2150 Square Feet Residential Living Space For Rent In Bashundhara R-a.,/en/property/details-3216397.html,45000.0
"1,850 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block C,Make this 1850 SQ FT rental family residence yours located at Bashundhara R-A,/en/property/details-3633470.html,35000.0
"2,400 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block A,Sophisticated 2400 Sq Ft Flat Is Available For Rent In Bashundhara R-A,/en/property/details-3875909.html,70000.0
"2,400 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block A,A Well-featured 2400 Sq Ft Spacious Residence Is Waiting For Rent At Bashundhara R-A,/en/property/details-3875908.html,70000.0
"2,500 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block A,"At Bashundhara R-a, A 2500 Sq Ft Well Fitted &amp; Spacious Residential Property Is On Rent",/en/property/details-3875906.html,70000.0
"1,550 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block I,"1550 Square Feet Residential Apartment For rent In Block I, Bashundhara R-A",/en/property/details-2098798.html,26000.0
"2,400 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block A,2400 Square Feet Spacious Residential Apartment For Rent In Bashundhara R-A Close To Evercare Hospital,/en/property/details-3875907.html,70000.0
"1,300 sqft",3,2,Apartment,Dhaka,Bashundhara R-A,Block I,This Apartment In Bashundhara R-a With A Convenient Price Is Up For Rent.,/en/property/details-3655233.html,22000.0
"1,260 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block I,"Affordable And Wonderful Apartment Up For Rent In Block I, Bashundhara R-a.",/en/property/details-3864930.html,25000.0
"1,400 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block A,A strongly built 1400 SQ FT flat is available for rental purpose at Bashundhara R-A,/en/property/details-4182592.html,26000.0
"1,150 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block F,"Prepared For Rent, A Tasteful Apartment Of 1150 Sq Ft Which Is Located In Bashundhara R-a",/en/property/details-4931174.html,26000.0
"1,300 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block D,"In The Most Prime Location Of Bashundhara R-a, An Apartments Of 1300 Sq Ft Is Available For Rent",/en/property/details-3216809.html,22000.0
"1,580 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block C,A Perfect Family Home To Rent In Bashundhara R-A,/en/property/details-2098223.html,22000.0
"1,750 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block A,For Rental Purpose 1750 Sq Ft Flat Is Now Up For Rent In Bashundhara R/A Close To IUB.,/en/property/details-2097806.html,30000.0
"1,150 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block I,Affordable and beautiful flat is up for rent in Bashundhara R-A which is 1150 SQ FT,/en/property/details-2096139.html,24000.0
"1,350 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block A,Notable Living Space Is For Rent In Bashundhara R-a,/en/property/details-2095504.html,23000.0
"1,400 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block D,"Picture Yourself, Residing In This Well Constructed And Planned Living Space In Bashundhara R/a For Rent Near Jamuna Future Park",/en/property/details-2088430.html,25000.0
"1,450 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block D,"Close To Bashundhara Eye Hospital, An Apartment For Rent Is Available In Bashundhara R-a",/en/property/details-2088433.html,24000.0
"2,100 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block B,2100 Sq Ft Vacant Apartment Is Ready To Be Rented In Bashundhara R-a.,/en/property/details-2087075.html,40000.0
"2,000 sqft",3,4,Apartment,Dhaka,Bashundhara R-A,Block D,Check This 2000 Sq Ft Flat In Bashundhara R-a,/en/property/details-2087669.html,35000.0
"1,500 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block G,A Comfortable 1500 Sq Ft Flat Is Here For Rent In Bashundhara R/a Near Bashundhara Eye Hospital,/en/property/details-2086765.html,35000.0
"1,650 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block F,Visit This Living Space For Rent In Bashundhara R-A,/en/property/details-2087431.html,30000.0
"1,600 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block F,"This Living Space For Rent Is In Block F, Bashundhara R-a",/en/property/details-2087433.html,25000.0
"1,800 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block F,Grab This Lovely 1800 Sq Ft Residential Space For Rent In Bashundhara R-A,/en/property/details-2087434.html,27000.0
"2,300 sqft",4,3,Apartment,Dhaka,Bashundhara R-A,Block G,Get This 2300 Sq Ft Wonderful Flat In Bashundhara R-A Is Available For Rent,/en/property/details-2087036.html,30000.0
"2,300 sqft",4,4,Apartment,Dhaka,Bashundhara R-A,Block D,Visit This Flat For Rent Covering An Area Of 2300 Sq Ft In Bashundhara R-a Nearby Playpen School,/en/property/details-2086860.html,55000.0
"1,530 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block D,"Ready for move in check this 1530 sq. ft flat for rent which is in Road No 1, Bashundhara R-A",/en/property/details-2078079.html,26000.0
"1,400 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block A,Offering You An Excellent 1400 Sq Ft Flat For Rent In Bashundhara R-a,/en/property/details-2079880.html,26000.0
"1,250 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block D,A 1250 Sq. ft Spacious Bashundhara R-A Apartment Is Up For Rent.,/en/property/details-2086267.html,26000.0
"1,565 sqft",3,3,Apartment,Dhaka,Bashundhara R-A,Block F,Well Maintained 3 Bedroom House In Bashundhara R-a Is Vacant For Rent,/en/property/details-2085768.html,30000.0
