dimensions,num_beds,num_baths,house_type,city,location,area_block,description,url,price
"1,100 sqft",3,3,Apartment,Dhaka,Mirpur,Jheelpar Road,"At Mirpur, Nice Flat Up For Rent Near Ahsanullah Institute Of Information And Communication Technology",/en/property/details-1884870.html,13000.0
700 sqft,2,1,Apartment,Dhaka,Mirpur,Jheelpar Road,Flat Near High School For Rent In Mirpur,/en/property/details-1884829.html,10000.0
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 12,650 SQ FT flat for rent in Mirpur Section 12 near mosque,/en/property/details-1884616.html,10000.0
800 sqft,2,2,Apartment,Dhaka,Mirpur,Rupnagar R/A,2 Bedrooms Flat Is Up For Rent At Rupnagar R/a Near Southeast Bank Limited,/en/property/details-1884442.html,13500.0
850 sqft,2,2,Apartment,Dhaka,Mirpur,Rupnagar R/A,A Flat Is Up For Rent In Rupnagar R/a Nearby Bangladesh University Of Business &amp; Technology,/en/property/details-1884447.html,12500.0
500 sqft,1,1,Apartment,Dhaka,Mirpur,Rupnagar R/A,At Rupnagar R/a 500 Square Feet Flat For Rent Close To Dcc,/en/property/details-1884408.html,9500.0
"1,185 sqft",3,3,Apartment,Dhaka,Mirpur,Section 12,Lovely 1185 Sq. Ft Apartment Is For Rent In Mirpur nearby Light House College,/en/property/details-1878816.html,20000.0
"2,000 sqft",4,4,Apartment,Dhaka,Mirpur,Mirpur DOHS,2000 SQ FT flat for rent in Mirpur DOHS near Mirpur DOHS Play Ground,/en/property/details-1883922.html,40000.0
"1,100 sqft",3,3,Apartment,Dhaka,Mirpur,Mirpur DOHS,Flat For Rent In Mirpur Dohs Near Mirpur Dohs Play Ground,/en/property/details-1883920.html,22000.0
"2,200 sqft",3,4,Apartment,Dhaka,Mirpur,Mirpur DOHS,2200 SQ FT flat for rent in Mirpur DOHS near Mirpur DOHS Play Ground,/en/property/details-1883919.html,32000.0
"2,200 sqft",3,4,Apartment,Dhaka,Mirpur,Mirpur DOHS,"Apartment is up for rent in Mirpur DOHS, near DOHS lake Park",/en/property/details-1879302.html,35000.0
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 12,"In Mirpur, Apartment Can Be Found For Rent Near Mirpur General Hospital &amp; Diagnostic Centre",/en/property/details-1883945.html,10000.0
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 11,650 SQ Ft apartment for rent is all set for you to settle in Mirpur close to Baitul Moazzam Jame Masjid,/en/property/details-1883600.html,11000.0
"1,150 sqft",3,3,Apartment,Dhaka,Mirpur,Monipur,Flat For Rent In Monipur Near Dutch-bangla Bank Limited (dbbl),/en/property/details-1883629.html,20000.0
900 sqft,2,2,Apartment,Dhaka,Mirpur,East Shewrapara,Flat For Rent In Jamtola Next To Mosque,/en/property/details-1883728.html,14000.0
"1,100 sqft",2,2,Apartment,Dhaka,Mirpur,Mirpur DOHS,A Flat Is Up For Rent In Mirpur Dohs Nearby Mirpur Dohs Jame Mosjid,/en/property/details-1883509.html,23000.0
"2,250 sqft",4,3,Apartment,Dhaka,Mirpur,Mirpur DOHS,Near Mirpur DOHS Jame Masjid flat for rent in Mirpur,/en/property/details-1883471.html,35000.0
"1,200 sqft",3,3,Apartment,Dhaka,Mirpur,East Shewrapara,3 Bedroom Flat For Rent In East Shewrapara,/en/property/details-1883283.html,20000.0
900 sqft,3,2,Apartment,Dhaka,Mirpur,Section 10,Flat For Rent In Mirpur Section 10 Near Benaroshi Polli,/en/property/details-1883289.html,17000.0
800 sqft,2,2,Apartment,Dhaka,Mirpur,Section 10,"Grab This, Flat Up For rent In Mirpur Near City Corporation Market",/en/property/details-1882068.html,16000.0
"2,200 sqft",4,5,Apartment,Dhaka,Mirpur,Mirpur DOHS,Apartment for Rent in Mirpur DOHS nearby Central Mosque,/en/property/details-1883403.html,50000.0
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 11,650 SQ FT flat for rent in Mirpur Section 11 near City Corporation Market,/en/property/details-1883242.html,12000.0
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 11,Flat For Rent In Mirpur Section 11 Near Baitus Sujudh Jame Mosjid,/en/property/details-1883068.html,12000.0
"2,200 sqft",4,4,Apartment,Dhaka,Mirpur,Mirpur DOHS,Flat For Rent In Mirpur Dohs Near Shagufta,/en/property/details-1882970.html,30000.0
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 10,Apartment for Rent in Mirpur nearby Central Mosque,/en/property/details-1882144.html,12000.0
"1,040 sqft",3,3,Apartment,Dhaka,Mirpur,Section 12,Ready Flat Is Up For Rent At Mirpur Nearby Baitun Nur Jam-e-masjid,/en/property/details-1882256.html,14000.0
700 sqft,3,3,Apartment,Dhaka,Mirpur,Pallabi,Rentable Apartment At Pallabi Near Rupnagar Government Secondary School,/en/property/details-1882840.html,13000.0
"1,200 sqft",3,3,Apartment,Dhaka,Mirpur,Pallabi,Well Developed 3 Bedrooms Flat Is Up For Rent In Pallabi Nearby Baitul Mamur Jame Mosjid,/en/property/details-1882841.html,16000.0
650 sqft,2,1,Apartment,Dhaka,Mirpur,Section 13,At Mirpur 650 Square feet flat for Rent close to Jame Masjid,/en/property/details-1882718.html,10000.0
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 12,Flat For Rent In Mirpur Near Mirpur General Hospital &amp; Diagnostic Centre,/en/property/details-1881891.html,10000.0
"1,250 sqft",3,3,Apartment,Dhaka,Mirpur,Section 12,A 1250 Sq Ft Apartment Is Waiting For Rent At Mirpur Nearby Mirpur Adhunik Hospital And Diagnostic Center,/en/property/details-1881596.html,20000.0
"1,150 sqft",3,2,Apartment,Dhaka,Mirpur,Kallyanpur,Near Kacha Bazar flat for rent in Kallyanpur,/en/property/details-1881664.html,15000.0
850 sqft,2,2,Apartment,Dhaka,Mirpur,Kallyanpur,850 Sq Ft Apartment For Rent In Kallyanpur Nearby Kalyanpur Girls School And College,/en/property/details-1881780.html,11500.0
650 sqft,3,2,Apartment,Dhaka,Mirpur,Section 12,650 SQ FT flat for Rent in Mirpur near City Bank,/en/property/details-1881557.html,10200.0
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 6,Apartment for Rent in Mirpur nearby Central Mosque,/en/property/details-1880201.html,12000.0
"2,200 sqft",3,3,Apartment,Dhaka,Mirpur,Mirpur DOHS,"At Mirpur Dohs, Nice Flat Up For Rent Near Skinic Dermatology Centre",/en/property/details-1878706.html,40000.0
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 6,650 SQ FT residential apartment for rent in Mirpur Section 6 near Muslim Bazar,/en/property/details-1880130.html,10000.0
"1,550 sqft",3,3,Apartment,Dhaka,Mirpur,Section 6,Visit this apartment for rent covering an area of 1550 SQ FT in Mirpur near Southeast Bank Limited,/en/property/details-1880114.html,28000.0
650 sqft,2,2,Apartment,Dhaka,Mirpur,East Shewrapara,650 SQ FT Apartment for Rent in Shewrapara nearby Shewrapara Jame Masjid,/en/property/details-1879978.html,10000.0
"1,140 sqft",3,3,Apartment,Dhaka,Mirpur,Mirpur DOHS,Flat for Rent in Mirpur close to Jame Masjid,/en/property/details-1879228.html,22000.0
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 12,Apartment for Rent in Mirpur nearby City Bank,/en/property/details-1879337.html,10000.0
"2,000 sqft",3,3,Apartment,Dhaka,Mirpur,Mirpur DOHS,At Mirpur flat for Rent close to Jame Masjid,/en/property/details-1879301.html,30000.0
"1,200 sqft",3,2,Apartment,Dhaka,Mirpur,Mirpur DOHS,Flat near Jame Masjid for Rent in Mirpur,/en/property/details-1879297.html,20000.0
"2,200 sqft",3,4,Apartment,Dhaka,Mirpur,Mirpur DOHS,At Mirpur flat for Rent close to Jame Masjid,/en/property/details-1879295.html,27000.0
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 12,"650 Sq. Ft. apartment for rent is located at Mirpur, near to D Block Jame Mosque",/en/property/details-1879454.html,10500.0
"2,200 sqft",3,4,Apartment,Dhaka,Mirpur,Mirpur DOHS,Apartment For Rent In Mirpur Dohs Near Mirpur Dohs Central Mosque,/en/property/details-1879294.html,35000.0
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 12,Apartment For Rent In Mirpur Nearby Baitul Haq Jame-masjid,/en/property/details-1879467.html,10000.0
"1,131 sqft",3,2,Apartment,Dhaka,Mirpur,Section 10,"Apartment For Rent In Mirpur, Near Islami Bank Bangladesh Limited",/en/property/details-1878880.html,18000.0
"1,130 sqft",3,2,Apartment,Dhaka,Mirpur,Section 10,Take This Residential Flat Is For Rent At Senpara Parbata Area Nearby Shat Tara Jame Mosjid,/en/property/details-1878867.html,19000.0
"1,000 sqft",3,3,Apartment,Dhaka,Mirpur,Section 10,"1000 Sq Ft Flat Can Be Found In Senpara Parbata For Rent, Near Adarsha High School",/en/property/details-1878771.html,20000.0
"2,200 sqft",3,2,Apartment,Dhaka,Mirpur,Mirpur DOHS,"2200 Sq. Ft. apartment for rent is located at Mirpur DOHS, near to Uttor Kalshi Bazar Baitun Noor Jame Masjid",/en/property/details-1878788.html,22000.0
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 2,650 SQ FT flat for rent in Mirpur Section 2 near Housing Stuff Quarter Jame Mosque,/en/property/details-1878471.html,13500.0
"2,000 sqft",4,4,Apartment,Dhaka,Mirpur,Mirpur DOHS,A Must See 2000 Sq Ft Apartment For Rent Is All Set For You In Mirpur Dohs Near Mirpur Dohs Play Ground,/en/property/details-1878355.html,33000.0
"1,100 sqft",3,3,Apartment,Dhaka,Mirpur,East Shewrapara,Flat For Rent In Shewrapara Near Shewrapara Jame Masjid,/en/property/details-1878101.html,12000.0
850 sqft,2,2,Apartment,Dhaka,Mirpur,Section 12,Near Kacha Bazar 850 SQ FT flat for rent in Mirpur,/en/property/details-1877188.html,12000.0
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 1,650 SQ FT flat near Mirpur High School for Rent in Mirpur,/en/property/details-1877916.html,11000.0
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 2,650 SQ FT flat for rent in Mirpur Section 2 near mosque,/en/property/details-1877530.html,10000.0
"1,000 sqft",2,2,Apartment,Dhaka,Mirpur,Section 12,Residential Apartment Is on Rent In Mirpur-12 near mosque,/en/property/details-1877289.html,15000.0
"1,100 sqft",3,2,Apartment,Dhaka,Mirpur,West Monipur,Flat For Rent In Mirpur Near Saroj International School,/en/property/details-1876854.html,12000.0
"1,000 sqft",3,2,Apartment,Dhaka,Mirpur,East Shewrapara,"Apartment For Rent In Mirpur, Near Shewrapara Central Jame Masjid",/en/property/details-1876513.html,15000.0
850 sqft,2,2,Apartment,Dhaka,Mirpur,East Shewrapara,"This 850 SQ Ft apartment ready for rent at East Shewrapara, near Haji Mosjid A-Baitul Haram",/en/property/details-1876510.html,14000.0
"1,200 sqft",3,4,Apartment,Dhaka,Mirpur,Begum Rokeya Avenue,1200 Sq. Ft Apartment For Rent In Mirpur Nearby Green University of Bangladesh,/en/property/details-1875681.html,19000.0
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 12,Residential Apartment For Rent In Mirpur Section 12 Near Muslim Bazar,/en/property/details-1875987.html,10000.0
"1,100 sqft",3,3,Apartment,Dhaka,Mirpur,Pallabi,1100 Sq Ft Residential Apartment For Rent In Mirpur Near Milk Vita Co-operative Market,/en/property/details-1875974.html,18000.0
600 sqft,2,1,Apartment,Dhaka,Mirpur,Pallabi,600 SQ FT apartment for rent in Pallabi near Banasree Central Jame Mosque,/en/property/details-1873123.html,7500.0
"1,260 sqft",3,3,Apartment,Dhaka,Mirpur,Section 12,Flat for Rent in Mirpur close to City Bank,/en/property/details-1874714.html,22000.0
950 sqft,2,2,Apartment,Dhaka,Mirpur,Section 12,950 SQ FT flat near Mirpur High School for Rent in Mirpur,/en/property/details-1874712.html,16000.0
"1,200 sqft",3,2,Apartment,Dhaka,Mirpur,Section 12,Flat For Rent In Mirpur Near City Bank,/en/property/details-1874675.html,19000.0
"1,375 sqft",3,3,Apartment,Dhaka,Mirpur,Section 12,Flat for Rent in Mirpur close to City Bank,/en/property/details-1874674.html,22000.0
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 12,At Mirpur flat for Rent close to Jame Masjid,/en/property/details-1874663.html,11000.0
"1,000 sqft",3,3,Apartment,Dhaka,Mirpur,Section 12,Near Kacha Bazar flat for rent in Mirpur,/en/property/details-1874662.html,16000.0
"1,250 sqft",3,3,Apartment,Dhaka,Mirpur,Section 12,Visit this apartment for rent covering an area in Mirpur near Cosmo School and College,/en/property/details-1874722.html,25000.0
"1,000 sqft",3,2,Apartment,Dhaka,Mirpur,Section 12,"This apartment ready for rent at Mirpur, near Cosmo School and College",/en/property/details-1874725.html,16000.0
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 1,"This 650 SQ Ft apartment up for rent in Mirpur, near Cosmo School and College",/en/property/details-1874396.html,14000.0
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 12,Visit This Apartment For Rent Of 650 Sq Ft In Mirpur Near Pallabi Police Station,/en/property/details-1874070.html,10000.0
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 12,650 Sq Ft Flat For Rent In Mirpur Near City Bank,/en/property/details-1874288.html,15500.0
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 12,Near Kacha Bazar 650 SQ FT flat for rent in Mirpur,/en/property/details-1874283.html,13500.0
800 sqft,2,2,Apartment,Dhaka,Mirpur,Dakkhin Paikpara,800 SQ FT flat for Rent in Mirpur near High School,/en/property/details-1874169.html,11000.0
700 sqft,2,2,Apartment,Dhaka,Mirpur,East Shewrapara,2 Bedrooms Fine Flat Is Now For Rent Which Is In Jamtola Near Haji Mosjid A-baitul Haram,/en/property/details-1873515.html,10500.0
650 sqft,2,1,Apartment,Dhaka,Mirpur,Section 1,"650 SQ FT flat for Rent in Mirpur, Block G close to Prince Bazar",/en/property/details-1874102.html,11700.0
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 12,650 SQ FT flat for Rent in Mirpur close to City Bank,/en/property/details-1873977.html,10500.0
"2,200 sqft",3,3,Apartment,Dhaka,Mirpur,Mirpur DOHS,2200 Sq Ft Apartment For Rent In Mirpur Nearby Jame Masjid,/en/property/details-1867938.html,35000.0
"2,200 sqft",4,4,Apartment,Dhaka,Mirpur,Mirpur DOHS,Near Jame Masjid 2200 Sq Ft Flat For Rent In Mirpur,/en/property/details-1867933.html,35000.0
650 sqft,2,1,Apartment,Dhaka,Mirpur,East Kazipara,650 SQ FT flat for rent in Mirpur near Senpara Jame Masjid,/en/property/details-1872993.html,10500.0
900 sqft,2,2,Apartment,Dhaka,Mirpur,Pallabi,Flat For Rent In Pallabi Near Baitul Ibada Mosjid,/en/property/details-1873288.html,11500.0
"1,200 sqft",3,3,Apartment,Dhaka,Mirpur,Section 1,1200 SQ FT flat near Prince Bazar for Rent in Mirpur,/en/property/details-1872665.html,20000.0
"2,300 sqft",3,3,Apartment,Dhaka,Mirpur,Mirpur DOHS,"Apartment For Rent In Mirpur, Near Mosque",/en/property/details-1872126.html,30000.0
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 12,650 Sq Ft Moderate Apartment For Rent In Mirpur Section 12.,/en/property/details-1871976.html,10000.0
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 12,Flat Near City Bank For Rent In Mirpur,/en/property/details-1871997.html,10000.0
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 12,A 650 SQ FT apartment is waiting for rent at Mirpur nearby Mirpur Adhunik Hospital And Diagnostic Center.,/en/property/details-1871975.html,10000.0
"1,600 sqft",4,3,Apartment,Dhaka,Mirpur,Mirpur DOHS,A 1600 SQ Ft apartment is up for rent in Mirpur DOHS near to Mirpur DOHS Mosque 3,/en/property/details-1871323.html,40000.0
"2,200 sqft",3,4,Apartment,Dhaka,Mirpur,Mirpur DOHS,2200 SQ FT flat near Jame Masjid for Rent in Mirpur,/en/property/details-1871392.html,30000.0
"1,150 sqft",3,2,Apartment,Dhaka,Mirpur,West Shewrapara,"1150 Sq Ft Flat Can Be Found In Shewrapara For Rent, Near Shewrapara Central Mosjid",/en/property/details-1871460.html,13000.0
"2,200 sqft",3,4,Apartment,Dhaka,Mirpur,Mirpur DOHS,Choose Your Destination At 2200 Sq Ft Flat Which Is Available For Rent In Mirpur Dohs Near Mirpur Dohs Mosque 3,/en/property/details-1869774.html,35000.0
"2,200 sqft",3,4,Apartment,Dhaka,Mirpur,Mirpur DOHS,2200 Sq Ft Flat Near Jame Masjid For Rent In Mirpur,/en/property/details-1871235.html,34000.0
"1,000 sqft",2,2,Apartment,Dhaka,Mirpur,Section 10,1000 Sq Ft Flat Near Benaroshi Palli For Rent In Mirpur,/en/property/details-1870955.html,18275.0
"2,200 sqft",4,4,Apartment,Dhaka,Mirpur,Mirpur DOHS,Flat For Rent In Mirpur Dohs Nearby Skinic Dermatology Centre,/en/property/details-1871155.html,35000.0
700 sqft,2,2,Apartment,Dhaka,Mirpur,Section 12,"700 Sq. Ft. Apartment For Rent Is Located At Mirpur, Near To Harun Mollah Eid-gah Moidan",/en/property/details-1870808.html,10000.0
"1,100 sqft",3,2,Apartment,Dhaka,Mirpur,West Shewrapara,"1100 SQ FT apartment for rent near East West International School &amp; College, in Mirpur",/en/property/details-1870843.html,15000.0
900 sqft,2,3,Apartment,Dhaka,Mirpur,West Shewrapara,At Shewrapara 900 Square feet flat for Rent close to Shewrapara Jame Masjid,/en/property/details-1870851.html,13000.0
"1,250 sqft",3,3,Apartment,Dhaka,Mirpur,Pallabi,"1250 Sq Ft Apartment For Rent In Mirpur, Near Dutch-bangla Bank Limited First Track",/en/property/details-1870759.html,17000.0
"2,200 sqft",4,3,Apartment,Dhaka,Mirpur,Mirpur DOHS,Near Jame Masjid 2200 SQ FT flat for rent in Mirpur,/en/property/details-1869773.html,35000.0
"2,200 sqft",4,3,Apartment,Dhaka,Mirpur,Mirpur DOHS,2200 SQ FT Apartment for Rent in Mirpur nearby Jame Masjid,/en/property/details-1869772.html,30000.0
"2,000 sqft",4,4,Apartment,Dhaka,Mirpur,Mirpur DOHS,Flat For Rent In Mirpur Near Jame Masjid,/en/property/details-1870076.html,30000.0
"1,000 sqft",3,2,Apartment,Dhaka,Mirpur,Mirpur DOHS,At Mirpur Flat For Rent Close To Jame Masjid,/en/property/details-1870092.html,20000.0
"1,175 sqft",3,3,Apartment,Dhaka,Mirpur,Mirpur DOHS,For Rental Purpose 1175 Sq Ft Nice Flat Is Now Up For Rent In Mirpur Dohs Near Mirpur Dohs Jame Mosjid,/en/property/details-1870322.html,25000.0
550 sqft,2,1,Apartment,Dhaka,Mirpur,East Shewrapara,550 Sq Ft Apartment For Rent Is All Set For You To Settle In East Shewrapara Close To Ab Bank Limited,/en/property/details-1870190.html,8000.0
"2,200 sqft",4,4,Apartment,Dhaka,Mirpur,Mirpur DOHS,"2200 SQ FT apartment for rent in Mirpur DOHS, near mosque",/en/property/details-1869781.html,35000.0
700 sqft,2,2,Apartment,Dhaka,Mirpur,Section 12,"An Apartment For Rent In Mirpur Section 12, Near Cosmo School And College (main Campus)",/en/property/details-1869815.html,14000.0
"1,265 sqft",3,3,Apartment,Dhaka,Mirpur,Section 12,"1265 SQ FT apartment for rent in Mirpur Section 12, near Muslim Aid Insitute of Techonogy MAIT",/en/property/details-1869810.html,22000.0
"1,228 sqft",3,3,Apartment,Dhaka,Mirpur,Monipur,Visit This Apartment For Rent Covering An Area Of 1228 Sq Ft In Monipur Near Shat Tara Jame Mosjid,/en/property/details-1870045.html,20000.0
"1,100 sqft",3,3,Apartment,Dhaka,Mirpur,Mirpur DOHS,1100 Sq Ft Flat For Rent In Mirpur Close To Jame Masjid,/en/property/details-1870112.html,25000.0
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 12,"650 Sq. Ft. apartment for rent is located at Mirpur, near to Rashid Adorsho Uccho Biddaloy",/en/property/details-1868936.html,10500.0
800 sqft,2,2,Apartment,Dhaka,Mirpur,Pallabi,Ready Flat Is Now For Rent In Pallabi Nearby Juvenile English Medium School,/en/property/details-1869037.html,15000.0
"1,150 sqft",2,2,Apartment,Dhaka,Mirpur,Mirpur DOHS,Ready Flat 1150 Sq Ft Is Now For Rent In Mirpur Dohs Nearby Durga Temple In The Universal Kalasi,/en/property/details-1868393.html,24000.0
"2,150 sqft",3,4,Apartment,Dhaka,Mirpur,Mirpur DOHS,2150 Sq Ft Flat For Rent In Mirpur Dohs Near Baitul Aman Mosjid,/en/property/details-1868399.html,34000.0
"2,200 sqft",4,4,Apartment,Dhaka,Mirpur,Mirpur DOHS,"2200 SQ FT apartment for rent in Mirpur DOHS, near Shagufta",/en/property/details-1867892.html,40000.0
"2,050 sqft",3,4,Apartment,Dhaka,Mirpur,Mirpur DOHS,For Rental Purpose 2050 Sq Ft Nice Flat Is Now Up For Rent In Mirpur Dohs Near Durga Temple In The Universal Kalasi,/en/property/details-1867948.html,35000.0
"2,200 sqft",4,4,Apartment,Dhaka,Mirpur,Mirpur DOHS,Ready Flat Is Now For Rent In Mirpur Dohs Nearby Bank Asia Limited Atm,/en/property/details-1867949.html,50000.0
750 sqft,3,2,Apartment,Dhaka,Mirpur,Section 11,750 SQ FT Apartment for Rent in Mirpur nearby Brac Bank,/en/property/details-1867254.html,13000.0
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 11,650 SQ FT flat near Brac Bank for Rent in Mirpur,/en/property/details-1867229.html,11000.0
725 sqft,2,2,Apartment,Dhaka,Mirpur,Section 12,725 SQ FT flat for Rent in Mirpur near City Bank,/en/property/details-1867049.html,11000.0
650 sqft,2,2,Apartment,Dhaka,Mirpur,East Kazipara,At Kazipara 650 Square feet flat for Rent close to Kazipara Jame Masjid,/en/property/details-1867014.html,9500.0
700 sqft,2,2,Apartment,Dhaka,Mirpur,Section 11,"Create Your New Home In A 700 Sq Ft Flat For Rent In Mirpur, Near Mirpur Ideal School",/en/property/details-1867098.html,10000.0
"1,250 sqft",3,3,Apartment,Dhaka,Mirpur,Section 12,1250 SQ FT flat for Rent in Mirpur near City Bank,/en/property/details-1866838.html,18000.0
700 sqft,2,1,Apartment,Dhaka,Mirpur,Section 12,700 SQ FT flat for Rent in Mirpur close to City Bank,/en/property/details-1866857.html,10000.0
"1,300 sqft",3,3,Apartment,Dhaka,Mirpur,Section 12,1300 Sq Ft Flat For Rent In Mirpur Near Al-arafah Islami Bank Limited,/en/property/details-1866717.html,25000.0
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 12,650 Sq Ft And 2 Bedroom Decent House Is Up For Rent In Mirpur Section 12.,/en/property/details-1866632.html,11000.0
"1,117 sqft",3,4,Apartment,Dhaka,Mirpur,Mirpur DOHS,"Apartment of 1117 SQ FT for rent in Mirpur DOHS, near Shagufta",/en/property/details-1866547.html,30000.0
"1,117 sqft",3,3,Apartment,Dhaka,Mirpur,Mirpur DOHS,"Apartment of 1117 SQ FT for rent in Mirpur DOHS, near Shagufta",/en/property/details-1866535.html,24000.0
"2,200 sqft",3,4,Apartment,Dhaka,Mirpur,Mirpur DOHS,"2200 SQ FT apartment for rent in Mirpur DOHS, near Shagufta",/en/property/details-1866601.html,32000.0
"1,100 sqft",2,2,Apartment,Dhaka,Mirpur,Mirpur DOHS,"Apartment of 1100 SQ FT for rent in Mirpur DOHS, near Shagufta",/en/property/details-1866469.html,20000.0
675 sqft,2,2,Apartment,Dhaka,Mirpur,West Kazipara,Visit This Flat For Rent Covering An Area Of 675 Sq Ft In West Kazipara Nearby Exim Bank And Hospital,/en/property/details-1866364.html,10500.0
"1,250 sqft",3,3,Apartment,Dhaka,Mirpur,Section 11,"Apartment of 1250 SQ FT for rent in Mirpur Section 11, near Milk Vita Co-Operative Market",/en/property/details-1866268.html,20000.0
"1,100 sqft",3,3,Apartment,Dhaka,Mirpur,Mirpur DOHS,See this 1100 SQ FT apartment which is up for rent in Mirpur DOHS near Pharma Aid,/en/property/details-1866332.html,21000.0
650 sqft,2,1,Apartment,Dhaka,Mirpur,Section 11,"Apartment For Rent In Mirpur Section 11, Near Muslim Aid Insitute Of Techonogy Mait",/en/property/details-1866173.html,12000.0
"2,250 sqft",3,4,Apartment,Dhaka,Mirpur,Mirpur DOHS,"Apartment For Rent Includes 2250 Sq Ft At Mirpur Dohs, Near Baitul Aman Mosjid",/en/property/details-1864669.html,30000.0
"1,000 sqft",2,2,Apartment,Dhaka,Mirpur,Rupnagar R/A,"Close to Rupnagar R/A, an apartment of 1000 SQ FT for rent is available in Mirpur",/en/property/details-1865592.html,12500.0
800 sqft,2,2,Apartment,Dhaka,Mirpur,Section 1,Near Salimuddin Market flat for rent in Mirpur,/en/property/details-1864286.html,15000.0
"1,220 sqft",3,3,Apartment,Dhaka,Mirpur,Section 6,"An Apartment Is Ready For Rent At Mirpur, Near Mirpur Adarsha Biddyaniketon School",/en/property/details-1865335.html,26500.0
"2,100 sqft",3,3,Apartment,Dhaka,Mirpur,Mirpur DOHS,"2100 Sq Ft Apartment Is Up For Rent In Mirpur Dohs, Near Pharma Aid",/en/property/details-1865067.html,30000.0
"2,100 sqft",4,4,Apartment,Dhaka,Mirpur,Mirpur DOHS,"2100 SQ FT apartment for rent in Mirpur DOHS, near Mirpur DOHS Central Mosque",/en/property/details-1865071.html,30000.0
650 sqft,2,2,Apartment,Dhaka,Mirpur,East Kazipara,"650 Sq Ft Apartment For Rent In Mirpur, Near Government Unani And Ayurvedic Medical College",/en/property/details-1865020.html,8000.0
650 sqft,2,2,Apartment,Dhaka,Mirpur,East Kazipara,"650 SQ FT apartment for rent in Mirpur, near Government Unani and Ayurvedic Medical College",/en/property/details-1865019.html,8000.0
"1,200 sqft",2,2,Apartment,Dhaka,Mirpur,Mirpur DOHS,1200 Sq Ft Flat For Rent In Mirpur Dohs Near Baitul Aman Mosjid,/en/property/details-1864685.html,25000.0
"2,200 sqft",4,4,Apartment,Dhaka,Mirpur,Mirpur DOHS,Flat For Rent In Mirpur Dohs Near Baitul Aman Mosjid,/en/property/details-1864682.html,40000.0
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 12,"650 SQ FT apartment for rent in Mirpur Section 12, near Mirpur Adhunik Hospital And Diagnostic Center",/en/property/details-1864661.html,10000.0
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 10,A 650 SQ FT apartment is waiting for rent at Mirpur nearby Shaheed Abu Taleb High School,/en/property/details-1863899.html,13000.0
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 10,"650 SQ FT apartment for rent in Mirpur Section 10, near City Corporation Market",/en/property/details-1864272.html,12000.0
700 sqft,2,2,Apartment,Dhaka,Mirpur,Section 12,"700 SQ FT apartment for rent in Mirpur Section 12, near Kazi Office, Pallabi, Mirpur, Dhaka",/en/property/details-1864181.html,15000.0
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 10,Visit This Apartment For Rent In Mirpur Near Baitus Sujudh Jame Mosjid,/en/property/details-1864415.html,11500.0
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 10,Check This Apartment Up For Rent At Mirpur Very Near To Baitus Sujudh Jame Mosjid.,/en/property/details-1864412.html,12000.0
"1,200 sqft",4,3,Apartment,Dhaka,Mirpur,Section 12,An Apartment For Rent Is Located On Mirpur Near To Dutch-bangla Bank Limited | Atm Booth,/en/property/details-1864404.html,18000.0
650 sqft,2,1,Apartment,Dhaka,Mirpur,Section 12,A 650 SQ Ft apartment is up for rent in Mirpur near to D Block Jame Mosque,/en/property/details-1864382.html,10000.0
850 sqft,2,2,Apartment,Dhaka,Mirpur,Section 10,"Apartment for rent includes 850 SQ Ft at East Kazipara, near Life Aid Specialized Hospital Pvt. Ltd.",/en/property/details-1864132.html,14000.0
