dimensions,num_beds,num_baths,house_type,city,location,area_block,description,url,price
"1,654 sqft",3,4,Apartment,Dhaka,Uttara,Sector 18,Grab The Deal Of Renting This 1654 Sq Feet Residential Apartment In Rajuk-Uttara Apartment Project,/en/property/details-4782719.html,15000.0
"1,654 sqft",3,4,Apartment,Dhaka,Uttara,Sector 18,Hurry! Make This 3 Bedroom Apartment Your Next Residing Place In Rajuk-Uttara Apartment Project,/en/property/details-4782658.html,15000.0
"1,654 sqft",3,4,Apartment,Dhaka,Uttara,Sector 18,"Bright And Cozy Apartment Featuring 1654 Sq Ft Space Is Up For Rent In Uttara, Sector 18",/en/property/details-4782580.html,15000.0
"1,654 sqft",3,4,Apartment,Dhaka,Uttara,Sector 18,"Good-Looking Flat Is Vacant For Rent In Rajuk-Uttara Apartment Project, Which Is 1654 Sq Ft",/en/property/details-4606011.html,15000.0
800 sqft,2,1,Apartment,Dhaka,Uttara,Sector 11,Ready convenient flat of 800 SQ FT is up for rent in Uttara 11,/en/property/details-5387352.html,18000.0
"1,654 sqft",3,4,Apartment,Dhaka,Uttara,Sector 18,"In The Amazing Location Of Rajuk-Uttara Apartment Project, Block A, This 1654 Sq Ft Flat Is Waiting For Rent",/en/property/details-4605922.html,15000.0
"1,654 sqft",3,4,Apartment,Dhaka,Uttara,Sector 18,Get Ready To Rent This Admirably Managed 1654 Sq Ft Apartment Located In Rajuk Uttara Apartment Project,/en/property/details-4602747.html,15000.0
"1,654 sqft",3,4,Apartment,Dhaka,Uttara,Sector 18,"This Residential Apartment Of 1654 Sq Ft Is Available For Rent In Rajuk Uttara Apartment Project, Block A",/en/property/details-4602796.html,15000.0
"1,654 sqft",3,4,Apartment,Dhaka,Uttara,Sector 18,"Uttara Is Offering You A 1654 Sq Ft Flat, Ready To Rent With Considerable Home Features",/en/property/details-4782801.html,15000.0
"1,654 sqft",3,4,Apartment,Dhaka,Uttara,Sector 18,This Residence Of 1654 Sq Ft With Satisfactory Price In Rajuk Uttara Apartment Project Is Up For Rent,/en/property/details-4605954.html,15000.0
"1,500 sqft",3,3,Apartment,Dhaka,Uttara,Sector 6,"This 1500 Sq Ft Residence In Uttara, Sector 6 Is Well Facilitated And Is Up For Rent",/en/property/details-3031885.html,30000.0
"1,500 sqft",3,3,Apartment,Dhaka,Uttara,Sector 6,"Focus On Renting A Home For Your Family Like This 1500 Sq Ft Apartment In Uttara, Sector 6",/en/property/details-3031883.html,30000.0
"2,600 sqft",4,4,Apartment,Dhaka,Uttara,Sector 4,Feel The Great Homely Vibe In This 2600 Sq Ft Apartment Ready For Rent In Uttara-4,/en/property/details-3079487.html,50000.0
950 sqft,2,2,Apartment,Dhaka,Uttara,Sector 5,Gorgeous 2-Bedroom Apartment For Rent In Uttara -5,/en/property/details-5242344.html,20000.0
300 sqft,1,1,Apartment,Dhaka,Uttara,Sector 14,"Enhance Your Lifestyle By Renting This Wonderful Flat In Uttara, Sector 14",/en/property/details-3915517.html,10000.0
"2,200 sqft",3,4,Apartment,Dhaka,Uttara,Sector 3,"This Good-Looking Flat Is Vacant For Rent In Uttara, Sector 3, Which Is 2200 Sq Ft",/en/property/details-3990960.html,50000.0
"2,250 sqft",3,4,Apartment,Dhaka,Uttara,Sector 13,"Find Your Desired Apartment At This Ready 2250 Sq Ft Flat For Rent At Uttara, Sector 13",/en/property/details-3383425.html,60000.0
850 sqft,2,2,Apartment,Dhaka,Uttara,Sector 12,"Take This 2 Bedroom Residential Flat Is For Rent At Uttara, Sector 12",/en/property/details-4928730.html,15000.0
"1,600 sqft",3,3,Apartment,Dhaka,Uttara,Sector 12,Give Special Importance To Rent This Cozy 1600 Sq ft Apartment With All The Nice Homely Features in Uttara,/en/property/details-3057980.html,35000.0
"2,200 sqft",4,4,Apartment,Dhaka,Uttara,Sector 7,"Fairly Spacious Apartment Of 2200 Sq Ft Is Ready For Rent In Uttara, Sector 7",/en/property/details-4391380.html,50000.0
"1,370 sqft",3,3,Apartment,Dhaka,Uttara,Sector 15,"1370 Sq Ft Flat With Updated Residential Features Is Up For Rent In Uttara, Sector 15",/en/property/details-5385585.html,24000.0
"1,370 sqft",3,3,Apartment,Dhaka,Uttara,Sector 15,Sophisticated Style! This 3 Bedroom Flat For Rent In Uttara Is All About It,/en/property/details-5385586.html,24000.0
800 sqft,2,2,Apartment,Dhaka,Uttara,Sector 12,"Here Is A Ready Flat Of 800 Sq Ft Waiting For Rent At Priyanka City, Uttara",/en/property/details-4199165.html,15000.0
"1,500 sqft",3,3,Apartment,Dhaka,Uttara,Sector 7,"Focus On Renting A Home For Your Family Like This 1500 Sq Ft Apartment In Lake Drive Road, Uttara",/en/property/details-3073665.html,30000.0
"1,500 sqft",3,4,Apartment,Dhaka,Uttara,Sector 9,"Stunning Views With Quality Finishing A 1500 Sq Ft Apartment Is Up For Rent In Uttara, Sector 9",/en/property/details-3227473.html,30000.0
"1,500 sqft",3,3,Apartment,Dhaka,Uttara,Sector 9,"View This 1500 Square Feet Residential Apartment For Rent In Uttara, Sector 9",/en/property/details-3226375.html,24000.0
900 sqft,2,2,Apartment,Dhaka,Uttara,Sector 9,"Make This 900 Sq Ft Apartment Your Next Residing Location, Which Is Up To Rent In Uttara, Sector 9",/en/property/details-3162983.html,20000.0
"1,500 sqft",3,4,Apartment,Dhaka,Uttara,Sector 1,"1500 Sq Ft Apartment Is Ready For Rent In Uttara-1, Perfect For Your Quiet Dwelling",/en/property/details-3238315.html,30000.0
"2,880 sqft",4,5,Apartment,Dhaka,Uttara,Sector 1,2880 Sq Ft Potential Apartment Is Ready To Welcome You In Uttara,/en/property/details-3470421.html,40000.0
"1,475 sqft",3,3,Apartment,Dhaka,Uttara,Sector 12,"1475 Square Feet Apartment Is For Rent In Uttara 12, With Amazing Home Aspects",/en/property/details-5384776.html,29000.0
"1,475 sqft",3,3,Apartment,Dhaka,Uttara,Sector 12,Analyze This 1475 Square Feet Apartment For Rent In A Nice Environment Of Uttara-12,/en/property/details-5384777.html,29000.0
700 sqft,2,2,Apartment,Dhaka,Uttara,Sector 5,700 Square Feet Apartment Is Ready For Rent In Uttara-5 With 2 Bedrooms,/en/property/details-4000258.html,18000.0
"1,654 sqft",3,4,Apartment,Dhaka,Uttara,Sector 18,"Know More About This 1654 Sq Ft Apartment For Rent In Sector 18, Uttara",/en/property/details-4594476.html,14000.0
"1,750 sqft",3,3,Apartment,Dhaka,Uttara,Sector 5,"To Secure Your Better State Of Living, Consider Renting This 1750 Sq Ft Apartment In Sector 5, Uttara",/en/property/details-5384597.html,60000.0
"1,750 sqft",3,3,Apartment,Dhaka,Uttara,Sector 5,This Slender Flat Of 1750 Sq Ft Meeting Your Residential Concerns Is The Perfect Home For You In Uttara-5,/en/property/details-5384596.html,60000.0
"1,750 sqft",3,3,Apartment,Dhaka,Uttara,Sector 5,1750 Square Feet Apartment Is Ready For Rent In Uttara-5,/en/property/details-5384595.html,60000.0
"1,654 sqft",3,4,Apartment,Dhaka,Uttara,Sector 18,This suitable 1654 SQ FT residential home is waiting to get rented at Uttara-18,/en/property/details-4602640.html,14000.0
"1,654 sqft",3,4,Apartment,Dhaka,Uttara,Sector 18,This suitable 1654 SQ FT residential home is waiting to get rented at Uttara 18,/en/property/details-4602478.html,14000.0
"1,654 sqft",3,4,Apartment,Dhaka,Uttara,Sector 18,"This convenient 1654 SQ FT apartment for residential purpose is waiting to get rented at Block A, Uttara",/en/property/details-4602473.html,14000.0
"1,654 sqft",3,4,Apartment,Dhaka,Uttara,Sector 18,"This convenient 1654 SQ FT apartment for residential purpose is waiting to get rented at Uttara, Block A",/en/property/details-4602505.html,14000.0
"1,654 sqft",3,4,Apartment,Dhaka,Uttara,Sector 18,"This suitable 1654 SQ FT residential flat is waiting to get rented at Uttara, Block A",/en/property/details-4602507.html,14000.0
"1,654 sqft",3,4,Apartment,Dhaka,Uttara,Sector 18,This suitable 1654 SQ FT residential flat is waiting to get rented at Uttara-18,/en/property/details-4602538.html,14000.0
"1,654 sqft",3,4,Apartment,Dhaka,Uttara,Sector 18,"1654 SQ FT an amazing apartment is now for rent in Uttara, Road No 5/A",/en/property/details-4602545.html,14000.0
"1,654 sqft",3,4,Apartment,Dhaka,Uttara,Sector 18,1654 SQ FT an amazing apartment is now for rent in Rajuk Uttara Apartment Project,/en/property/details-4780790.html,14000.0
"1,654 sqft",3,4,Apartment,Dhaka,Uttara,Sector 18,"Be the awaited occupant of 1654 SQ FT residential flat waiting to get rented at Uttara, Sector 18",/en/property/details-4780857.html,14000.0
"1,654 sqft",3,4,Apartment,Dhaka,Uttara,Sector 18,Be the awaited occupant of 1654 SQ FT residential flat waiting to get rented at Uttara 18,/en/property/details-4780905.html,14000.0
"1,654 sqft",3,4,Apartment,Dhaka,Uttara,Sector 18,This reasonable 1654 SQ FT residential home is ready for rent at Uttara 18,/en/property/details-5370242.html,14000.0
"1,654 sqft",3,4,Apartment,Dhaka,Uttara,Sector 18,A worthwhile 1654 SQ FT residential home is ready for rent at Uttara 18,/en/property/details-4594701.html,14000.0
"1,300 sqft",3,3,Apartment,Dhaka,Uttara,Sector 7,Rent This Soothing Flat Of 1300 Sq Ft In Uttara-7,/en/property/details-5383829.html,28000.0
"1,300 sqft",3,3,Apartment,Dhaka,Uttara,Sector 7,The Delightful Flat Of 1300 Sq Ft Is Ready To Rent In Uttara-7,/en/property/details-5383830.html,28000.0
"1,300 sqft",3,3,Apartment,Dhaka,Uttara,Sector 7,The Tranquil Flat Of 1300 Sq Ft Is Ready To Rent In Uttara,/en/property/details-5383831.html,28000.0
"1,300 sqft",3,3,Apartment,Dhaka,Uttara,Sector 7,A worthwhile 1300 SQ FT residential home is ready for rent at Uttara 7,/en/property/details-5383832.html,28000.0
"2,500 sqft",4,4,Apartment,Dhaka,Uttara,Sector 7,"An Apartment Is Ready For Rent, For Your Easy Living At Uttara-7",/en/property/details-3073318.html,50000.0
"1,350 sqft",3,4,Apartment,Dhaka,Uttara,Sector 7,Be the dweller of this 1350 SQ FT residential home vacant for rent at Uttara,/en/property/details-5241703.html,30000.0
"1,050 sqft",3,2,Apartment,Dhaka,Uttara,Sector 7,"Prepare Yourself For A Nice Home Experience In Uttara Sec -7, By Renting This Flat.",/en/property/details-3038958.html,22500.0
"3,000 sqft",4,4,Apartment,Dhaka,Uttara,Sector 7,"Make This 3000 Sq Feet Nice Apartment Yours, By Renting It In Uttara -7",/en/property/details-4704781.html,55000.0
900 sqft,2,2,Apartment,Dhaka,Uttara,Sector 14,"Bringing you a 900 SQ FT home for rent, in Uttara",/en/property/details-3050129.html,18000.0
900 sqft,2,2,Apartment,Dhaka,Uttara,Sector 14,Picture yourself in this residential apartment of 900 SQ FT for rent in Uttara 14,/en/property/details-3050133.html,15000.0
900 sqft,2,2,Apartment,Dhaka,Uttara,Sector 14,For renting 900 Square feet home is available in Uttara,/en/property/details-3050127.html,19000.0
"2,600 sqft",3,4,Apartment,Dhaka,Uttara,Sector 13,2600 Square Feet Apartment Ready For Rent In Uttara-13,/en/property/details-3051964.html,100000.0
"1,250 sqft",3,3,Apartment,Dhaka,Uttara,Sector 3,"Residence for renting purposes is available in Uttara, with a space of 1250 SQ FT",/en/property/details-3990287.html,25000.0
900 sqft,2,2,Apartment,Dhaka,Uttara,Sector 14,"900 Sq Ft Budget Friendly Flat Is Up For Rent In Sector 14, Uttara",/en/property/details-3342729.html,20000.0
900 sqft,2,2,Apartment,Dhaka,Uttara,Sector 5,A calming 900 SQ FT home is up at Uttara at a very low price,/en/property/details-5381388.html,17000.0
"1,500 sqft",3,3,Apartment,Dhaka,Uttara,Sector 6,"Express Your Individuality At This 1500 Sq Ft Apartment In Sector 6, Uttara Close To Uttara Central Masjid And Eidgah",/en/property/details-3035405.html,30000.0
"2,200 sqft",4,4,Apartment,Dhaka,Uttara,Sector 6,"Check This Cozy And Nice 2200 Sq Ft Flat Just What You Are Looking For In A Home At Sector 6, Uttara Close To Rajuk Uttara Model College",/en/property/details-3049182.html,45000.0
"1,500 sqft",3,3,Apartment,Dhaka,Uttara,Sector 6,"Get This Well Defined 1500 Sq Ft Flat For Rent In Isakha Avenue, Uttara-6",/en/property/details-3049506.html,28000.0
900 sqft,2,2,Apartment,Dhaka,Uttara,Sector 5,Ready For Move In! Visit This 900 Sq. ft Home Which Is Up For Rent In Uttara - Sector 5 .,/en/property/details-5381389.html,18500.0
900 sqft,2,2,Apartment,Dhaka,Uttara,Sector 14,We Would Like To Present You A Beautiful 2 Bedroom Flat For Rent In Uttara -14,/en/property/details-3053113.html,18000.0
800 sqft,2,2,Apartment,Dhaka,Uttara,Sector 5,A Well-designed Lifestyle Destination With A Lovely View Is Now Waiting For You At Uttara -5,/en/property/details-3106124.html,16000.0
"1,200 sqft",3,3,Apartment,Dhaka,Uttara,Sector 5,"1200 Sq Ft Flat With Updated Residential Features Is Up For Rent In Uttara, Sector 5",/en/property/details-3076696.html,25000.0
900 sqft,3,2,Apartment,Dhaka,Uttara,Sector 5,"Your Desired 3 Bedroom Apartment In Uttara, Sector 5 Is Now Available For Rent",/en/property/details-3471973.html,16000.0
"1,500 sqft",3,3,Apartment,Dhaka,Uttara,Sector 7,"In A Peaceful Location Of Uttara-7, A Fantastic Flat Of 1500 Sq Ft Is Waiting For Rent",/en/property/details-5381027.html,35000.0
600 sqft,2,1,Apartment,Dhaka,Uttara,Sector 7,"Make This 600 Sq Ft Apartment Your Next Residing Location, Which Is Up To Rent In Uttara, Sector 7",/en/property/details-5380972.html,20000.0
900 sqft,2,2,Apartment,Dhaka,Uttara,Sector 14,"Properly Constructed And Well Built, A Flat Of 900 Sq Ft Is Vacant For Rent In Uttara, Sector 14",/en/property/details-3479641.html,20000.0
950 sqft,2,2,Apartment,Dhaka,Uttara,Sector 14,"950 Sq Ft Flat With Updated Residential Features Is Up For Rent In Uttara, Sector 14",/en/property/details-3079734.html,16000.0
"1,500 sqft",3,3,Apartment,Dhaka,Uttara,Sector 4,"This 1500 Sq Ft Apartment Area Is For Rent In Uttara, Sector 4",/en/property/details-3074966.html,30000.0
"1,500 sqft",3,3,Apartment,Dhaka,Uttara,Sector 7,"View This 1500 Square Feet Residential Apartment For Rent In Uttara, Sector 7",/en/property/details-3456905.html,32000.0
"1,400 sqft",3,3,Apartment,Dhaka,Uttara,Sector 7,"This Residence With Satisfactory Price In Uttara, Sector 7 Is Up For Rent And Will Ensure Your Higher Quality Of Living",/en/property/details-3429988.html,25000.0
"1,500 sqft",3,3,Apartment,Dhaka,Uttara,Sector 7,"Get Ready To Rent This Ideally Maintained 1500 Sq Ft Apartment Located In Uttara, Sector 7",/en/property/details-3456379.html,30000.0
"1,500 sqft",3,4,Apartment,Dhaka,Uttara,Sector 7,Give Special Importance To Rent This Cozy 1500 Square Feet Apartment With All The Nice Homely Features,/en/property/details-3048964.html,35000.0
350 sqft,1,1,Apartment,Dhaka,Uttara,Sector 9,Ready convenient flat of 350 SQ FT is up for rent in Uttara 9,/en/property/details-5380158.html,12000.0
"1,540 sqft",3,3,Apartment,Dhaka,Uttara,Sector 3,This 1540 Sq Ft Flat With Durable Features Is Available To Rent In Uttara-3,/en/property/details-3232902.html,30000.0
900 sqft,2,2,Apartment,Dhaka,Uttara,Sector 9,An Apartment Is Ready For Rent At Uttara-9,/en/property/details-3453876.html,18000.0
900 sqft,2,2,Apartment,Dhaka,Uttara,Sector 9,Be the tenant of a 900 SQ FT residential flat waiting to get rented at Uttara,/en/property/details-3409458.html,19000.0
"2,200 sqft",4,4,Apartment,Dhaka,Uttara,Sector 3,A worthwhile 2200 SQ FT residential home is ready for rent at Uttara,/en/property/details-5380154.html,60000.0
"2,000 sqft",3,4,Apartment,Dhaka,Uttara,Sector 3,Be the tenant of a 2000 SQ FT residential flat waiting to get rented at Uttara,/en/property/details-4706677.html,40000.0
"1,600 sqft",3,3,Apartment,Dhaka,Uttara,Sector 3,Be the tenant of a 1600 SQ FT residential flat waiting to get rented at Uttara,/en/property/details-4504494.html,30000.0
900 sqft,2,2,Apartment,Dhaka,Uttara,Sector 9,For renting 900 Square feet home is available in Uttara 9,/en/property/details-3409456.html,19000.0
900 sqft,2,2,Apartment,Dhaka,Uttara,Sector 9,900 SQ FT an amazing apartment is now for rent in Uttara,/en/property/details-3225961.html,19000.0
"1,614 sqft",3,3,Apartment,Dhaka,Uttara,Sector 9,A very beautiful 1614 SQ FT flat is now available for rent in Uttara,/en/property/details-5380047.html,35000.0
"1,614 sqft",3,3,Apartment,Dhaka,Uttara,Sector 9,"Visit This Flat Of 1614 Sq Ft To Rent, And Realize The Soothing Experience You Might Have Inside This Home At Uttara",/en/property/details-5380046.html,35000.0
"1,614 sqft",3,3,Apartment,Dhaka,Uttara,Sector 9,"Find Yourself In The State Of Peacefulness, Residing Inside This Home Of 1614 Sq Ft In Uttara-9",/en/property/details-5380048.html,35000.0
900 sqft,2,2,Apartment,Dhaka,Uttara,Sector 9,"View This Apartment Ready For Rent At Uttara, Within A Fair Rent Deal",/en/property/details-5380111.html,18000.0
350 sqft,1,1,Apartment,Dhaka,Uttara,Sector 9,An Apartment Of 350 Sq Ft Assures You With All The Home Necessitates In Uttara,/en/property/details-5380143.html,12000.0
900 sqft,2,2,Apartment,Dhaka,Uttara,Sector 12,A well sized 900 SQ FT residential home is available for rent at Uttara,/en/property/details-4911712.html,17000.0
"1,520 sqft",3,4,Apartment,Dhaka,Uttara,Sector 9,A calming 1520 SQ FT home is up at Uttara at a very low price,/en/property/details-5379463.html,28000.0
"1,320 sqft",3,3,Apartment,Dhaka,Uttara,Sector 9,A calming 1320 SQ FT home is up at Uttara at a very low price,/en/property/details-5379464.html,23000.0
"2,700 sqft",5,5,Apartment,Dhaka,Uttara,Sector 3,Focus On Renting A Spacious Home For Your Family Like This 2700 Sq Ft Apartment In Uttara,/en/property/details-3093235.html,80000.0
"1,820 sqft",3,3,Apartment,Dhaka,Uttara,Sector 3,This Flat Of 1820 Sq Ft Clearly Defines The Modern Residential Home One Desires To Reside In,/en/property/details-3232166.html,44000.0
"1,800 sqft",3,3,Apartment,Dhaka,Uttara,Sector 3,Feel Good By Living In This Decent 1800 Sq Ft Apartment Ready For Rent In Uttara-3,/en/property/details-3461803.html,35000.0
"1,600 sqft",3,3,Apartment,Dhaka,Uttara,Sector 3,Bring Out The Best Days Of Your Life By Renting This 1600 Sq Ft Flat In Uttara-3,/en/property/details-4706497.html,30000.0
"1,200 sqft",3,3,Apartment,Dhaka,Uttara,Sector 3,Strongly constructed 1200 SQ FT flat is available to Rent in Uttara,/en/property/details-5379777.html,25000.0
900 sqft,2,2,Apartment,Dhaka,Uttara,Sector 12,Strongly constructed 900 SQ FT flat is available to Rent in Uttara 12,/en/property/details-5379764.html,15000.0
"1,800 sqft",3,3,Apartment,Dhaka,Uttara,Sector 9,Ready 1800 SQ FT beautifully built apartment is now to Rent in Uttara,/en/property/details-5379680.html,35000.0
"1,800 sqft",3,3,Apartment,Dhaka,Uttara,Sector 9,Offering you 1800 SQ FT apartment to Rent in Uttara,/en/property/details-5379682.html,35000.0
900 sqft,2,2,Apartment,Dhaka,Uttara,Sector 9,The Nice Sight Of This Apartment Is Ready To Assure You A Soothing Home Experience,/en/property/details-3853213.html,18000.0
900 sqft,2,2,Apartment,Dhaka,Uttara,Sector 9,An Apartment With 2 Nice Balconies Is Ready For Rent At Uttara-9,/en/property/details-3853214.html,18000.0
"1,100 sqft",3,3,Apartment,Dhaka,Uttara,Sector 9,Approve To Live In This Apartment Of 1100 Sq Ft Ready For Rent At Uttara,/en/property/details-4245064.html,20000.0
"1,700 sqft",3,4,Apartment,Dhaka,Uttara,Sector 9,Explore This 1700 Sq Ft Nice Flat In Uttara-9,/en/property/details-3035424.html,30000.0
"1,700 sqft",3,4,Apartment,Dhaka,Uttara,Sector 9,Feel Peaceful In This Flat Of 1700 Sq Ft In Uttara-9,/en/property/details-3035426.html,30000.0
"1,470 sqft",3,4,Apartment,Dhaka,Uttara,Sector 9,Get this 1470 SQ FT residential flat vacant for rent at Uttara,/en/property/details-3227279.html,30000.0
"1,300 sqft",3,3,Apartment,Dhaka,Uttara,Sector 9,Make this 1300 SQ FT rental family residence yours located at Uttara,/en/property/details-3053836.html,30000.0
"1,654 sqft",3,4,Apartment,Dhaka,Uttara,Sector 18,1654 Square Feet Apartment With Greater Residential Opportunities Is Ready For Rent In Uttara,/en/property/details-4782949.html,14000.0
"1,654 sqft",3,4,Apartment,Dhaka,Uttara,Sector 18,Pick This 1654 Square Feet Apartment Ready For Rent In Uttara-18,/en/property/details-4782964.html,14000.0
"1,654 sqft",3,4,Apartment,Dhaka,Uttara,Sector 18,"Grab This 1654 Sq Ft Apartment With Available Home Amenities For Rent In Sector 18, Uttara",/en/property/details-4782967.html,14000.0
"1,654 sqft",3,4,Apartment,Dhaka,Uttara,Sector 18,"Offering You A 1654 Sq Ft Nice Apartment For Rent In Sector 18, Uttara",/en/property/details-4782968.html,14000.0
"1,654 sqft",3,4,Apartment,Dhaka,Uttara,Sector 18,1654 Square Feet Desirable Apartment Is Ready For Rent In Uttara-18,/en/property/details-4783215.html,14000.0
"1,654 sqft",3,4,Apartment,Dhaka,Uttara,Sector 18,Consider The Idea Of Renting This Nice Flat Of 1654 Sq Ft In Uttara-18,/en/property/details-4783685.html,14000.0
"1,654 sqft",3,4,Apartment,Dhaka,Uttara,Sector 18,Think About Renting This Flat Of 1654 Sq Ft In Uttara-18,/en/property/details-4784033.html,14000.0
"1,654 sqft",3,4,Apartment,Dhaka,Uttara,Sector 18,"View This 1654 Sq Ft Flat With A Serene Atmosphere, Ready To Rent In Uttara-18",/en/property/details-4784252.html,14000.0
"1,654 sqft",3,4,Apartment,Dhaka,Uttara,Sector 18,"A 1654 Square Feet Apartment With Nice Room Structures Is Up For Rent In Uttara, Rajuk Uttara Apartment Project",/en/property/details-4784612.html,14000.0
"1,654 sqft",3,4,Apartment,Dhaka,Uttara,Sector 18,A 1654 Sq Ft Nice Apartment For Rent In Uttara-18,/en/property/details-4784708.html,14000.0
"1,654 sqft",3,4,Apartment,Dhaka,Uttara,Sector 18,"1654 Sq Ft Apartment With Modern Fittings And Features Is Up For Rent In Sector 18, Uttara",/en/property/details-4784727.html,14000.0
"1,654 sqft",3,4,Apartment,Dhaka,Uttara,Sector 18,"Lovely Apartment Covering An Area Of 1654 Sq Ft Is Up For Rent In Uttara, Sector 18",/en/property/details-4600958.html,14000.0
"1,654 sqft",3,4,Apartment,Dhaka,Uttara,Sector 18,"Offering You 1654 Sq Ft Apartment For Rent In Rajuk Uttara Apartment Project, Uttara",/en/property/details-4600738.html,14000.0
"1,654 sqft",3,4,Apartment,Dhaka,Uttara,Sector 18,"Lovely Residence Is Now Up For Rent In Rajuk Uttara Apartment Project, Which Is 1654 Sq Ft",/en/property/details-4600790.html,14000.0
"1,654 sqft",3,4,Apartment,Dhaka,Uttara,Sector 18,"1654 Sq Ft And 3 Bedroom-4 Bathroom Nice Apartment For Rent In Sector 18, Uttara.",/en/property/details-4783008.html,14000.0
"1,654 sqft",3,4,Apartment,Dhaka,Uttara,Sector 18,This Comfortable And Beautiful Apartment Of 1654 Sq Ft In Rajuk Uttara Apartment Project Is Up For Rent,/en/property/details-4600797.html,14000.0
"1,654 sqft",3,4,Apartment,Dhaka,Uttara,Sector 18,"Offering You 1654 Sq Ft Decent Home For Rent In Rajuk Uttara Apartment Project, Uttara.",/en/property/details-4784703.html,14000.0
"1,654 sqft",3,4,Apartment,Dhaka,Uttara,Sector 18,Get Ready To Rent This Ideally Maintained 1654 Sq Ft Apartment Located In Rajuk Uttara Apartment Project,/en/property/details-4600815.html,14000.0
"1,654 sqft",3,4,Apartment,Dhaka,Uttara,Sector 18,"Experience The Ultimate Luxury Lifestyle Here In This 1654 Sq Ft Home At Sector 18, Uttara",/en/property/details-4600118.html,14000.0
"1,654 sqft",3,4,Apartment,Dhaka,Uttara,Sector 18,"Find Your Desired Apartment At This Ready 1654 Sq Ft Flat For Rent At Block A, Rajuk Uttara Apartment Project",/en/property/details-4600690.html,14000.0
"1,523 sqft",3,3,Apartment,Dhaka,Uttara,Sector 7,"This 1523 Sq Ft Flat Is Up For Rent Within Your Affordability, Is Located At Sector 7, Uttara Nearby Milestone English Version School",/en/property/details-5375471.html,35000.0
900 sqft,2,2,Apartment,Dhaka,Uttara,Sector 6,This 900 Sq. ft -2 Bedroom Apartment Which Is Up To Rent At Uttara -6 Near To Agrani Bank Limited.,/en/property/details-5378251.html,35000.0
"2,000 sqft",3,3,Apartment,Dhaka,Uttara,Sector 6,There Is 2000 Sq. Ft Spacious Apartment Up To Rent In The Location Of Uttara Very Next To Agrani Bank Limited.,/en/property/details-5378254.html,50000.0
"2,195 sqft",4,5,Apartment,Dhaka,Uttara,Sector 7,A 2195 Sq Ft Perfect Apartment Is Ready For Rent In Uttara-7,/en/property/details-3048748.html,35000.0
800 sqft,2,2,Apartment,Dhaka,Uttara,Sector 11,A very reasonable 800 SQ FT residential home is up for rent located at Uttara,/en/property/details-5378248.html,14000.0
"2,092 sqft",3,4,Apartment,Dhaka,Uttara,Sector 10,Uttara Is Offering You A 2092 Sq Ft Elegant Flat For Rent,/en/property/details-3043016.html,45000.0
"1,200 sqft",3,3,Apartment,Dhaka,Uttara,Sector 10,"Looking For A Nice Home To Rent In Uttara, Sector 10? Check This One Which Is 1200 Sq Ft",/en/property/details-5194760.html,17000.0
"1,873 sqft",3,3,Apartment,Dhaka,Uttara,Sector 10,"Exquisite Flat For Rent In Uttara, Sector 10 Nearby Tanjimul Ummah Pre-cadet Madrasa",/en/property/details-3313979.html,27000.0
900 sqft,2,2,Apartment,Dhaka,Uttara,Sector 10,A very beautiful 900 SQ FT flat is now available for rent in Uttara,/en/property/details-3037105.html,20000.0
"2,000 sqft",3,4,Apartment,Dhaka,Uttara,Sector 6,"Sophisticated Style! This 2000 Sq Ft Flat For Rent In Sector 6, Uttara Is All About It",/en/property/details-3173954.html,33000.0
"1,617 sqft",3,4,Apartment,Dhaka,Uttara,Sector 11,"Ready For Move In Check This 1617 Sq Ft Home At Sector 11, Uttara Close To Rowjatus Salihath Mohila Madrasha",/en/property/details-5376824.html,30000.0
"1,800 sqft",3,3,Apartment,Dhaka,Uttara,Sector 6,"Ready For Move In Check This 1800 Sq Ft Home At Sector 6, Uttara Close To Baitun Noor Jameh Mosjid",/en/property/details-4811964.html,28000.0
"1,500 sqft",3,3,Apartment,Dhaka,Uttara,Sector 11,"Smartly Priced Apartment, That You Should Check At Sector 11, Uttara Nearby South Point School &amp; College",/en/property/details-3096323.html,30000.0
"1,400 sqft",3,3,Apartment,Dhaka,Uttara,Sector 6,Grab The Chance To Rent This 1400 Sq Ft Apartment In A Good Locality Like Uttara,/en/property/details-3049534.html,28000.0
"2,600 sqft",4,4,Apartment,Dhaka,Uttara,Sector 10,"Express Your Individuality At This 2600 Sq Ft Apartment At Sector 10, Uttara Close To Uttara Public Library",/en/property/details-3041412.html,50000.0
750 sqft,2,2,Apartment,Dhaka,Uttara,Sector 12,"An Adequate Residence Is Up For Rent In Uttara, Sector 12 With Satisfactory Price",/en/property/details-3049013.html,17000.0
"1,531 sqft",3,4,Apartment,Dhaka,Uttara,Sector 12,"Built With Modern Amenities, Check This 1531 Sq Ft Flat For Rent At Uttara-12 Close To Baikal School &amp; College",/en/property/details-4756837.html,30000.0
"1,531 sqft",3,4,Apartment,Dhaka,Uttara,Sector 12,A Ready 1531 Sq. ft Apartment For Rent In Uttara -12 Near By Tanjimul Ummah Pre-Hifz Madrasa,/en/property/details-4756835.html,30000.0
850 sqft,2,2,Apartment,Dhaka,Uttara,Sector 12,850 Sq Ft Nicely Planned Apartment Is Available For Rent In Uttara -12,/en/property/details-5107996.html,18500.0
