dimensions,num_beds,num_baths,house_type,city,location,area_block,description,url,price,unique_id
"1,200 sqft",3,2,Apartment,Dhaka,Mirpur,Pirerbag,Nice 1200 SQ FT apartment is available to Rent in Pirerbag,https://www.bproperty.com/en/property/details-2062110.html,15000.0,2062110
600 sqft,2,1,Apartment,Dhaka,Mirpur,Pirerbag,Well Fitted 600 Sq Ft Apartment Is Available To Rent In Pirerbag,https://www.bproperty.com/en/property/details-2062108.html,8500.0,2062108
750 sqft,2,2,Apartment,Dhaka,Mirpur,East Kazipara,A Reasonable 750 Sq. Ft And 2 Bedroom Flat Is Available For Rent In Mohammadpur Near To Kazipara Siddiquia Fazil Madrasah,https://www.bproperty.com/en/property/details-2062169.html,13000.0,2062169
750 sqft,2,2,Apartment,Dhaka,Mirpur,East Kazipara,"Grab This 2 Bedroom Home Up For Rent In East Kazipara, Madrasha Road",https://www.bproperty.com/en/property/details-2062167.html,13000.0,2062167
700 sqft,2,2,Apartment,Dhaka,Mirpur,Pirerbag,"2 Bedroom, 2 Bathroom Decent Apartment With A View Is Up For Rent In South Pirerbag",https://www.bproperty.com/en/property/details-2062121.html,10000.0,2062121
"1,800 sqft",3,2,Apartment,Dhaka,Mirpur,Section 2,Find 1800 Sq Ft Flat Available To Rent In Mirpur 2,https://www.bproperty.com/en/property/details-2061967.html,25000.0,2061967
"1,250 sqft",3,3,Apartment,Dhaka,Mirpur,Section 1,Ready 1250 SQ FT apartment is now to Rent in Mirpur 1,https://www.bproperty.com/en/property/details-2061804.html,18000.0,2061804
700 sqft,2,2,Apartment,Dhaka,Mirpur,Section 12,Offering You A 700 Sq Ft Flat For Rent In Mirpur Near To City Bank,https://www.bproperty.com/en/property/details-2061895.html,11000.0,2061895
650 sqft,2,1,Apartment,Dhaka,Mirpur,Section 7,650 SQ FT flat is now to rent in Mirpur 7,https://www.bproperty.com/en/property/details-2061797.html,9000.0,2061797
700 sqft,2,1,Apartment,Dhaka,Mirpur,Section 2,700 SQ FT flat is now to rent in Borobag,https://www.bproperty.com/en/property/details-2061682.html,10500.0,2061682
700 sqft,2,1,Apartment,Dhaka,Mirpur,Section 2,700 SQ FT flat is now to rent in Mirpur 2,https://www.bproperty.com/en/property/details-2061681.html,10000.0,2061681
"1,300 sqft",3,3,Apartment,Dhaka,Mirpur,Section 12,1300 SQ FT flat is now to rent in Mirpur 12,https://www.bproperty.com/en/property/details-2061866.html,23000.0,2061866
700 sqft,2,1,Apartment,Dhaka,Mirpur,Section 2,For Rental purpose 700 SQ FT flat is now up to Rent in Borobag,https://www.bproperty.com/en/property/details-2061678.html,10000.0,2061678
"1,050 sqft",3,3,Apartment,Dhaka,Mirpur,Section 12,"For Rent, 1050 Sq Ft Apartment Is Prepared To Be Rented In Mirpur-12.",https://www.bproperty.com/en/property/details-2061835.html,16000.0,2061835
"1,250 sqft",3,3,Apartment,Dhaka,Mirpur,Section 1,An Apartment For Rent Is All Set For You To Settle In Tolarbag,https://www.bproperty.com/en/property/details-2061786.html,18000.0,2061786
"1,250 sqft",3,3,Apartment,Dhaka,Mirpur,Section 1,There Is 3 Bedroom Apartment Up To Rent In The Location Of Tolarbag.,https://www.bproperty.com/en/property/details-2061787.html,18000.0,2061787
800 sqft,2,2,Apartment,Dhaka,Mirpur,Rupnagar R/A,A Nice 800 Sq Ft Residential Apartment Is Up For Rent In The Center Of Rupnagar R/A,https://www.bproperty.com/en/property/details-2061285.html,13000.0,2061285
"1,200 sqft",3,3,Apartment,Dhaka,Mirpur,West Shewrapara,An Apartment For Rent Is Available In West Shewrapara,https://www.bproperty.com/en/property/details-2061182.html,15000.0,2061182
"1,600 sqft",3,3,Apartment,Dhaka,Mirpur,Section 12,1600 Sq Ft Flat Is Now For Rent Which Is In Mirpur Near To City Bank,https://www.bproperty.com/en/property/details-2061184.html,23000.0,2061184
650 sqft,2,1,Apartment,Dhaka,Mirpur,Section 12,"Make This 650 Sq Ft House For Your Next Residing Location, Which Is Up For Rent In Mirpur 12",https://www.bproperty.com/en/property/details-2061174.html,11000.0,2061174
800 sqft,2,2,Apartment,Dhaka,Mirpur,Section 7,"Start Your New Home, In This Flat For Rent In Mirpur 7.",https://www.bproperty.com/en/property/details-2061094.html,14000.0,2061094
800 sqft,2,2,Apartment,Dhaka,Mirpur,Section 7,Your Desired 2 Bedroom Home Near Bangabandhu Bidya Niketan School Is Now Vacant For Rent,https://www.bproperty.com/en/property/details-2061105.html,14000.0,2061105
750 sqft,2,1,Apartment,Dhaka,Mirpur,Section 7,In The Beautiful Neighborhood Nearby Bangabandhu Bidya Niketan School A Flat Is Up For Rent,https://www.bproperty.com/en/property/details-2061106.html,11000.0,2061106
"1,120 sqft",3,3,Apartment,Dhaka,Mirpur,1st Colony,1120 SQ FT apartment is now Vacant to rent in Mirpur,https://www.bproperty.com/en/property/details-2061118.html,14000.0,2061118
"1,000 sqft",2,2,Apartment,Dhaka,Mirpur,Pirerbag,"Your Desired 2 Bedroom Home Is Ready To Rent In A Suitable Location Of South Pirerbag, Mirpur",https://www.bproperty.com/en/property/details-2060848.html,11000.0,2060848
"1,250 sqft",3,3,Apartment,Dhaka,Mirpur,South Monipur,Well-constructed 3 Bedroom Apartment Is Ready For Rent At South Monipur,https://www.bproperty.com/en/property/details-2060671.html,12000.0,2060671
"1,250 sqft",3,3,Apartment,Dhaka,Mirpur,South Monipur,In The Beautiful Neighborhood In South Monipur Road A 1250 Sq. Ft Flat Is Up For Rent,https://www.bproperty.com/en/property/details-2060650.html,12000.0,2060650
"1,250 sqft",3,3,Apartment,Dhaka,Mirpur,South Monipur,Comfortable And Well-constructed 1250 Sq. Ft Flat Is Ready For Rent At South Monipur .,https://www.bproperty.com/en/property/details-2060666.html,12000.0,2060666
"1,100 sqft",3,3,Apartment,Dhaka,Mirpur,Rupnagar R/A,A Beautiful 1100 Sq Ft Apartment Is Up For Rent At Rupnagar R/a,https://www.bproperty.com/en/property/details-2060709.html,16000.0,2060709
800 sqft,2,2,Apartment,Dhaka,Mirpur,Rupnagar R/A,Reside Conveniently In This Well Constructed 2 Bedroom Flat For Rent In Rupnagar R/a,https://www.bproperty.com/en/property/details-2060691.html,13000.0,2060691
"1,100 sqft",3,2,Apartment,Dhaka,Mirpur,South Monipur,Nice 1100 SQ FT apartment is available to Rent in South Monipur,https://www.bproperty.com/en/property/details-2060674.html,11000.0,2060674
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 12,"At Mirpur, 2 Bedroom Flat For Rent Close To City Bank",https://www.bproperty.com/en/property/details-2060542.html,11000.0,2060542
"1,100 sqft",3,2,Apartment,Dhaka,Mirpur,South Monipur,Nice 1100 SQ FT apartment is available to Rent in South Monipur,https://www.bproperty.com/en/property/details-2060624.html,11000.0,2060624
750 sqft,2,2,Apartment,Dhaka,Mirpur,South Monipur,There Is 2 Bedroom Cozy Apartment Up To Rent In The Location Of South Monipur Near By South Monipur Jam-E Masjid,https://www.bproperty.com/en/property/details-2060555.html,9500.0,2060555
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 12,"Find 650 SQ FT flat available to Rent in Mirpur 12, Road No 27",https://www.bproperty.com/en/property/details-2060512.html,10000.0,2060512
"1,250 sqft",3,3,Apartment,Dhaka,Mirpur,South Monipur,"To Reside In A Beautiful Apartment, Visit This 1250 Sq Ft Sq Ft Property In South Monipur",https://www.bproperty.com/en/property/details-2060609.html,12000.0,2060609
"1,250 sqft",3,3,Apartment,Dhaka,Mirpur,South Monipur,"3 Bedroom, 3 Bathroom South Monipur Flat With A View Is Up For Rent",https://www.bproperty.com/en/property/details-2060622.html,12000.0,2060622
700 sqft,2,1,Apartment,Dhaka,Mirpur,Section 2,700 SQ FT flat is now to rent which is in Mirpur 2,https://www.bproperty.com/en/property/details-2059983.html,12000.0,2059983
750 sqft,2,2,Apartment,Dhaka,Mirpur,Section 7,A Comfortable 750 Sq. Ft Flat Is Ready For Rent At Mirpur Very Close To Bangabandhu Bidya Niketan School.,https://www.bproperty.com/en/property/details-2060431.html,13000.0,2060431
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 12,An Adequate Apartment For Rent In Mirpur Near Mirpur Adhunik Hospital And Diagnostic Center,https://www.bproperty.com/en/property/details-2060430.html,10000.0,2060430
750 sqft,2,2,Apartment,Dhaka,Mirpur,Section 7,"A Nice 750 Sq. Ft House Is Available For Rent At Mirpur Very Near To Al Arabia Jame Masjid and Madrasa Complex, With An Affordable Deal.",https://www.bproperty.com/en/property/details-2060434.html,12000.0,2060434
750 sqft,2,2,Apartment,Dhaka,Mirpur,Section 7,"Available In Mirpur, A 750 Sq. Ft Apartment For Rent, Near Al Arabia Jame Masjid and Madrasa Complex.",https://www.bproperty.com/en/property/details-2060437.html,12000.0,2060437
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 12,Offering You A 650 Sq Ft Residence To Rent In Mirpur 12,https://www.bproperty.com/en/property/details-2060526.html,10000.0,2060526
800 sqft,2,2,Apartment,Dhaka,Mirpur,Rupnagar R/A,Your Desired 2 Bedroom Home In Rupnagar R/A Is Now Vacant For Rent,https://www.bproperty.com/en/property/details-2060460.html,11000.0,2060460
"1,200 sqft",3,3,Apartment,Dhaka,Mirpur,1st Colony,This Flat In Mirpur Close To Gabtoli Jomidarbari Shahi Moshjid With A Convenient Price Is Up For Rent.,https://www.bproperty.com/en/property/details-2060510.html,16000.0,2060510
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 12,Wonderful Residence Is For Rent In Mirpur 12 Near By Kalshi Bus Stop.,https://www.bproperty.com/en/property/details-2060497.html,10000.0,2060497
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 12,"Near Shahid Muktijodha Jam-e-Masjid Complex , A well-constructed 650 SQ FT apartment is ready to Rent in Mirpur 12",https://www.bproperty.com/en/property/details-2060447.html,10500.0,2060447
700 sqft,2,2,Apartment,Dhaka,Mirpur,Section 7,A well-constructed 700 SQ FT apartment is ready to Rent in Mirpur 7,https://www.bproperty.com/en/property/details-2060433.html,12000.0,2060433
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 12,Apartment Which Is Available For Rent In Mirpur 12 Near By Muslim Bazar.,https://www.bproperty.com/en/property/details-2060465.html,10000.0,2060465
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 12,"Your Dream Residence Is Waiting For Rent In Block D, Mirpur 12",https://www.bproperty.com/en/property/details-2060407.html,10000.0,2060407
700 sqft,2,2,Apartment,Dhaka,Mirpur,Section 12,700 Sq Ft Apartment For Rent Is Located In Mirpur Near To Pallabi Police Station,https://www.bproperty.com/en/property/details-2060421.html,10000.0,2060421
850 sqft,2,2,Apartment,Dhaka,Mirpur,South Monipur,A Reasonable 850 Sq Ft Flat Is Ready To Rent In West Kazipara,https://www.bproperty.com/en/property/details-2060185.html,10000.0,2060185
650 sqft,2,1,Apartment,Dhaka,Mirpur,Section 2,A Decent 650 SQ FT flat is now to Rent in Mirpur 2,https://www.bproperty.com/en/property/details-2059935.html,12000.0,2059935
"1,300 sqft",3,3,Apartment,Dhaka,Mirpur,Pallabi,"Start Your New Home, In This Flat For Rent In Pallabi Extension",https://www.bproperty.com/en/property/details-2059857.html,18000.0,2059857
"1,300 sqft",3,3,Apartment,Dhaka,Mirpur,Pallabi,"3 Bedroom, 3 Bathroom Apartment With A View Is Up For Rent In Pallabi Extension",https://www.bproperty.com/en/property/details-2059846.html,18000.0,2059846
750 sqft,2,1,Apartment,Dhaka,Mirpur,South Monipur,Have A Glance To An Apartment For Rent At South Monipur With An Affordable Deal,https://www.bproperty.com/en/property/details-2059989.html,9500.0,2059989
"1,050 sqft",3,2,Apartment,Dhaka,Mirpur,Kallyanpur,An Adequate 1050 Sq Ft Residential Apartment Is Up For Rent In The Center Of Shahid Minar Road.,https://www.bproperty.com/en/property/details-2059868.html,21000.0,2059868
"1,300 sqft",3,3,Apartment,Dhaka,Mirpur,Pallabi,Startling Flat Covering An Area Of 1300 Sq Ft Is Ready For Rent In Pallabi Extension,https://www.bproperty.com/en/property/details-2059881.html,18000.0,2059881
700 sqft,2,2,Apartment,Dhaka,Mirpur,1st Colony,"Lucrative Apartment Of 700 Sq Ft Is Waiting To Be Rented In Mirpur, 1st Colony",https://www.bproperty.com/en/property/details-2059867.html,12000.0,2059867
"1,346 sqft",3,3,Apartment,Dhaka,Mirpur,Pallabi,"Make this 1346 SQ FT flat your next residing location, which is up to Rent in Pallabi near Pallabi Thana",https://www.bproperty.com/en/property/details-2006770.html,22000.0,2006770
600 sqft,2,1,Apartment,Dhaka,Mirpur,Rupnagar R/A,600 SQ FT flat is now available to Rent nearby Masjid in Rupnagar R/A,https://www.bproperty.com/en/property/details-2059835.html,9000.0,2059835
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 12,Affordable And Wonderful Apartment Which Is Available For Rent In Mirpur Near by Kalshi bus stop.,https://www.bproperty.com/en/property/details-2059700.html,10500.0,2059700
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 12,Flat For Rent In Mirpur Near Mirpur Adhunik Hospital And Diagnostic Center,https://www.bproperty.com/en/property/details-2059744.html,10000.0,2059744
800 sqft,2,2,Apartment,Dhaka,Mirpur,Section 2,Plan to move in this 800 SQ FT flat which is up to Rent in Borobag,https://www.bproperty.com/en/property/details-2059692.html,12000.0,2059692
800 sqft,2,2,Apartment,Dhaka,Mirpur,Section 2,Plan to move in this 800 SQ FT flat which is up to Rent in Mirpur 2,https://www.bproperty.com/en/property/details-2059691.html,14000.0,2059691
"1,700 sqft",5,4,Apartment,Dhaka,Mirpur,Section 10,"1700 Square Feet Moderate Apartment Is For Rent In Section 10 ,Mirpur .",https://www.bproperty.com/en/property/details-2059239.html,25000.0,2059239
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 12,We Have A 650 Sq. Ft Flat For Rent In Mirpur Near By Shahid Muktijodha Jam-e-Masjid Complex.,https://www.bproperty.com/en/property/details-2059643.html,10000.0,2059643
550 sqft,1,1,Apartment,Dhaka,Mirpur,Section 2,An Apartment For Rent Is All Set For You To Settle In Boshoty Housing.,https://www.bproperty.com/en/property/details-2059594.html,9000.0,2059594
800 sqft,2,2,Apartment,Dhaka,Mirpur,Rupnagar R/A,This 800 Sq Ft Flat Is Up To Rent In Rupnagar R/a,https://www.bproperty.com/en/property/details-2058877.html,12000.0,2058877
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 12,An Affordable Apartment Which Is Available For Rent In Mirpur -12,https://www.bproperty.com/en/property/details-2058960.html,10000.0,2058960
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 12,In Mirpur - 12 A Standard Flat Is For Rent,https://www.bproperty.com/en/property/details-2058977.html,10000.0,2058977
"1,350 sqft",3,3,Apartment,Dhaka,Mirpur,Section 2,Find 1350 SQ FT flat available to Rent in Mirpur 2,https://www.bproperty.com/en/property/details-2058868.html,18000.0,2058868
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 12,Affordable And Wonderful Residence Which Is Available For Rent In Mirpur Near By Kalshi Bus Stop.,https://www.bproperty.com/en/property/details-2059005.html,10000.0,2059005
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 12,Nice 650 SQ FT flat is available to Rent in Mirpur 12,https://www.bproperty.com/en/property/details-2058954.html,10000.0,2058954
750 sqft,2,2,Apartment,Dhaka,Mirpur,Section 2,Nice 750 SQ FT flat is available to Rent in Mirpur 2,https://www.bproperty.com/en/property/details-2058897.html,15000.0,2058897
"1,350 sqft",3,3,Apartment,Dhaka,Mirpur,Section 2,"Close To Mirpur Central Temple, An Apartment For Rent Is Available In Mirpur .",https://www.bproperty.com/en/property/details-2058869.html,18000.0,2058869
550 sqft,1,1,Apartment,Dhaka,Mirpur,Section 2,An Apartment Of 550 Sq. Ft Is Up To Rent In Borobag.,https://www.bproperty.com/en/property/details-2058876.html,9000.0,2058876
700 sqft,2,2,Apartment,Dhaka,Mirpur,2nd Colony,"An Adequate Apartment Of 700 Sq. Ft Is Up To Rent In 2nd Colony , Mirpur .",https://www.bproperty.com/en/property/details-2058499.html,12000.0,2058499
550 sqft,2,2,Apartment,Dhaka,Mirpur,East Kazipara,A Reasonable 550 Sq Ft Apartment Is Ready To Rent In Mirpur Close To Life Aid Specialized Hospital Pvt. Ltd.,https://www.bproperty.com/en/property/details-2058456.html,8000.0,2058456
"1,200 sqft",3,3,Apartment,Dhaka,Mirpur,East Kazipara,A well-constructed 1200 SQ FT apartment is ready to Rent in East Kazipara,https://www.bproperty.com/en/property/details-2058454.html,15000.0,2058454
"1,150 sqft",3,2,Apartment,Dhaka,Mirpur,Monipur,Completely Suitable And Ready Flat Of 1150 Sq Ft Is Up For Rent In Mirpur Monipur.,https://www.bproperty.com/en/property/details-2058427.html,16000.0,2058427
"1,150 sqft",3,3,Apartment,Dhaka,Mirpur,Section 2,Nice 1150 SQ FT apartment is available to Rent in Mirpur 2,https://www.bproperty.com/en/property/details-2058209.html,20000.0,2058209
600 sqft,2,2,Apartment,Dhaka,Mirpur,East Shewrapara,Nice Flat Can Be Found In East Shewrapara To Rent,https://www.bproperty.com/en/property/details-2058336.html,10500.0,2058336
750 sqft,2,2,Apartment,Dhaka,Mirpur,Section 10,Choose Your Destination At This Flat Which Is Available For Rent In Mirpur 10,https://www.bproperty.com/en/property/details-2058322.html,11000.0,2058322
"1,400 sqft",3,3,Apartment,Dhaka,Mirpur,Pallabi,This 1400 Sq. Ft. Flat Is Up For Rent In The Location Of Arambag Residential Area .,https://www.bproperty.com/en/property/details-2058297.html,20000.0,2058297
"1,400 sqft",3,3,Apartment,Dhaka,Mirpur,Pallabi,In Arambag Residential Area A Standard Flat Is For Rent.,https://www.bproperty.com/en/property/details-2058298.html,20000.0,2058298
800 sqft,2,2,Apartment,Dhaka,Mirpur,Pallabi,Properly Constructed 800 Sq Ft Flat For Rent In Arambag R/a,https://www.bproperty.com/en/property/details-2058277.html,12000.0,2058277
800 sqft,2,2,Apartment,Dhaka,Mirpur,Pallabi,"A Flat Which Is For Rent In Pallabi, Arambag R/a",https://www.bproperty.com/en/property/details-2058219.html,12000.0,2058219
"1,200 sqft",3,3,Apartment,Dhaka,Mirpur,Pallabi,1200 SQ FT apartment is now Vacant to rent in Pallabi,https://www.bproperty.com/en/property/details-2058156.html,18000.0,2058156
"1,200 sqft",3,3,Apartment,Dhaka,Mirpur,Pallabi,Offering You An Excellent 1200 Sq Ft Flat For Rent In Arambag Residential Area,https://www.bproperty.com/en/property/details-2058094.html,18000.0,2058094
800 sqft,2,2,Apartment,Dhaka,Mirpur,Section 2,"Comfortable, Convenient And Well-constructed 800 Sq Ft Flat Is Ready For Rent At Borobag, Mirpur",https://www.bproperty.com/en/property/details-2058109.html,13000.0,2058109
650 sqft,2,2,Apartment,Dhaka,Mirpur,Section 12,"Reside Conveniently In This Well Constructed Flat For Rent In Mirpur, Section 12",https://www.bproperty.com/en/property/details-2058177.html,9000.0,2058177
800 sqft,2,2,Apartment,Dhaka,Mirpur,Section 2,"A Rightly Planned Flat Is Found For Rent In Road No 4, Boshoty Housing",https://www.bproperty.com/en/property/details-2058178.html,13000.0,2058178
700 sqft,2,2,Apartment,Dhaka,Mirpur,Pallabi,Looking For A Tasteful Home To Rent In Arambag Residential Area? Check This One,https://www.bproperty.com/en/property/details-2058153.html,12000.0,2058153
